Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
108,"Liane Moneta-Koehler, Abigail M. Brown, Kimberly A. Petrie, Brent J. Evans, R. Chalkley",The Limitations of the GRE in Predicting Success in Biomedical Graduate School,2017,PLoS ONE,,https://www.semanticscholar.org/paper/91c034bf6d9f175c623a3d0cfadde65c3e3493d4,,98,2025-03-26 12:34:02,JournalArticle,10.1371/journal.pone.0166742,1932-6203,,12.0,,,,108,13.5,22,5,8,"Historically, admissions committees for biomedical Ph.D. programs have heavily weighed GRE scores when considering applications for admission. The predictive validity of GRE scores on graduate student success is unclear, and there have been no recent investigations specifically on the relationship between general GRE scores and graduate student success in biomedical research. Data from Vanderbilt University Medical School’s biomedical umbrella program were used to test to what extent GRE scores can predict outcomes in graduate school training when controlling for other admissions information. Overall, the GRE did not prove useful in predicating who will graduate with a Ph.D., pass the qualifying exam, have a shorter time to defense, deliver more conference presentations, publish more first author papers, or obtain an individual grant or fellowship. GRE scores were found to be moderate predictors of first semester grades, and weak to moderate predictors of graduate GPA and some elements of a faculty evaluation. These findings suggest admissions committees of biomedical doctoral programs should consider minimizing their reliance on GRE scores to predict the important measures of progress in the program and student productivity.",https://journals.plos.org/plosone/article/file?id=10.1371/journal.pone.0166742&type=printable,
107,"Tilman Brück, Michele Di Maio, Sami H. Miaari",Learning the Hard Way: The Effect of Violent Conflict on Student Academic Achievement,2019,ERN: Conflict; Conflict Resolution; Alliances (Topic),,https://www.semanticscholar.org/paper/671b6a31a6f94ad394bfd45f0cc1f4d169a34d16,,99,2025-03-26 12:34:02,JournalArticle,10.1093/JEEA/JVY051,1542-4766,,,,,,107,17.83,36,3,6,"We study the effect of the Israeli–Palestinian conflict on various education outcomes for Palestinian high school students in the West Bank during the Second Intifada (2000–2006). Exploiting within-school variation in the number of conflict-related Palestinian fatalities during the academic year, we show that the conflict reduces the probability of passing the final exam, the total test score, and the probability of being admitted to university. The effect of conflict varies with the type and the timing of the violent events the student is exposed to and it is not significant for students in the upper tail of the test score distribution. We discuss various possible transmission mechanisms explaining our main result. Evidence suggests a role for both the conflict-induced deterioration of school infrastructures and the worsening in the student's psychological well-being due to direct exposure to violent events.",https://academic.oup.com/jeea/article-pdf/17/5/1502/30248827/jvy051.pdf,
106,"Marianne Johnson, Eric W. Kuennen",Basic Math Skills and Performance in an Introductory Statistics Course,2006,Journal of Statistics Education,,https://www.semanticscholar.org/paper/a8ab0ee59ecdf17422316ab3d561ffb3e045463c,,101,2025-03-26 12:34:02,JournalArticle,10.1080/10691898.2006.11910581,,,14.0,,,,106,5.58,53,2,19,"We identify the student characteristics most associated with success in an introductory business statistics class, placing special focus on the relationship between student math skills and course performance, as measured by student grade in the course. To determine which math skills are important for student success, we examine (1) whether the student has taken calculus or business calculus, (2) whether the student has been required to take remedial mathematics, (3) the student's score on a test of very basic mathematical concepts, (4) student scores on the mathematics portion of the ACT exam, and (5) science/reasoning portion of the ACT exam. The score on the science portion of the ACT exam and the math-quiz score are significantly related to performance in an introductory statistics course, as are student GPA and gender. This result is robust across course formats and instructors. These results have implications for curriculum development, course content, and course prerequisites.",https://www.tandfonline.com/doi/pdf/10.1080/10691898.2006.11910581?needAccess=true&role=button,
101,"F. Lievens, P. Coetsier","Situational Tests in Student Selection: An Examination of Predictive Validity, Adverse Impact, and Construct Validity",2002,International Journal of Selection and Assessment,,https://www.semanticscholar.org/paper/eb3c80c800f06eaa24a2ea8fda1d4aa42b562a4a,,112,2025-03-26 12:34:02,JournalArticle,10.1111/1468-2389.00215,,,10.0,,245.0,257.0,101,4.39,51,2,23,"The Flemish Admission Exam ‘Medical and Dental Studies’ is comprised of four cognitive ability tests and four situational tests, namely two work samples (i.e., a lecture and a medical text) and two video-based situational judgement tests (i.e., a physician‐patient interaction and a medical expert discussion). On the basis of the Admission Exam scores of 941 candidates (359 men, 582 women) this study shows that situational tests significantly can predict better than cognitive ability tests, with lecture and text emerging as significant predictors. When situational tests are combined with cognitive ability tests, there are no mean gender differences. Situational tests also enable us to measure a broader range of constructs. For example, in this study, the personality factor Openness is related to better situational test performance. Overall, this study demonstrates that situational tests may be a useful complement to traditional student selection procedures.",https://ink.library.smu.edu.sg/lkcsb_research/5674,
96,"Lauren E. Kost-Smith, S. Pollock, N. Finkelstein",Gender disparities in second-semester college physics: The incremental effects of a “smog of bias”,2010,Physical Review Special Topics-physics Education Research,,https://www.semanticscholar.org/paper/bbe63236a4fe9bc741af43891cfb0311dda52406,,118,2025-03-26 12:34:02,Review,10.1103/PHYSREVSTPER.6.020112,,,6.0,,20112.0,,96,6.4,32,3,15,"Our previous research Kost et al., Phys. Rev. ST Phys. Educ. Res. 5, 010101 2009 examined gender differences in the first-semester, introductory physics class at the University of Colorado at Boulder. We found that: 1 there were gender differences in several aspects of the course, including conceptual survey performance, 2 these differences persisted despite the use of interactive engagement techniques, and 3 the post-test gender differences could largely be attributed to differences in males’ and females’ prior physics and math performance and their incoming attitudes and beliefs. In the current study, we continue to characterize gender differences in our physics courses by examining the second-semester, electricity and magnetism course. We analyze three factors: student retention from Physics 1 to Physics 2, student performance, and students’ attitudes and beliefs about physics, and find gender differences in all three of these areas. Specifically, females are less likely to stay in the physics major than males. Despite males and females performing about equally on the conceptual pretest, we find that females score about 6 percentage points lower than males on the conceptual post-test. In most semesters, females outperform males on homework and participation, and males outperform females on exams, resulting in course grades of males and females that are not significantly different. In terms of students’ attitudes and beliefs, we find that both males and females shift toward less expertlike beliefs over the course of Physics 2. Shifts are statistically equal for all categories except for the Personal Interest category, where females have more negative shifts than males. A large fraction of the conceptual post-test gender gap up to 60% can be accounted for by differences in males’ and females’ prior physics and math performance and their pre-Physics 2 attitudes and beliefs. Taken together, the results of this study suggest that it is an accumulation of small gender differences over time that may be responsible for the large differences that we observe in physics participation of males and females.",http://link.aps.org/pdf/10.1103/PhysRevSTPER.6.020112,
96,"J. Barrows, S. Dunn, Carrie A. Lloyd","Anxiety, Self-Efficacy, and College Exam Grades.",2013,Universal Journal of Educational Research,,https://www.semanticscholar.org/paper/7953cbfc883c25c47a5664b11669e93565a6bdd9,,119,2025-03-26 12:34:02,JournalArticle,10.13189/UJER.2013.010310,,,1.0,,204.0,208.0,96,8.0,32,3,12,"A student's level of self-efficacy and test anxiety directly impacts their academic success (Abdi, Bageri, Shoghi, Goodarzi, & Hosseinzadeh, 2012; Hassanzadeh, Ebrahimi, & Mahdinejad, 2012). When a student doubts themself and their own ability to test well, the students' sole focus becomes worrying about poor grades and cannot focus on academics (Bandura, 1993). But, little is understood about how test-anxiety and self-efficacy affect short-term success in the classroom. Specifically, how test anxiety and level of self-efficacy directly preceding an exam will affect the exam score. Pre-and post-questionnaires assessing anxiety and self-efficacy immediately before and after a single college exam was completed by 110 college students and exam grades were obtained from the instructor. Results showed a strong relationship between both test anxiety and exam grades, and self-efficacy and exam grades. Further, multiple linear regression analyses showed that exam grade could be predicted by test anxiety and self-efficacy level, and that self-efficacy moderated the effects of anxiety.",http://www.hrpub.org/download/201310/ujer.2013.010310.pdf,
93,"Christopher S. Rozek, Gerardo Ramirez, R. Fine, Sian L. Beilock",Reducing socioeconomic disparities in the STEM pipeline through student emotion regulation,2019,Proceedings of the National Academy of Sciences of the United States of America,,https://www.semanticscholar.org/paper/23db88329a8cc5316e5350da61ed9218788160aa,,124,2025-03-26 12:34:02,JournalArticle,10.1073/pnas.1808589116,0027-8424,,116.0,,1553.0,1558.0,93,15.5,23,4,6,"Significance Increasing access to Science, Technology, Engineering, and Math (STEM) fields can create career opportunities. Yet many students, especially those from lower-income backgrounds, find the high-stakes exams in courses necessary for STEM success to be stressful and anxiety provoking. Such experiences of stress can lead to underperformance and compromise students’ ability to advance in STEM. We show that lower-income students given the opportunity to emotionally regulate their worries and reinterpret their arousal go on to perform better on their high school science exams and endorse a more adaptive interpretation of stress. Critically, emotion regulation interventions cut in half the course failure rate for lower-income students. For many students, success is based on more than STEM knowledge—their ability to regulate emotions is important too. Educational attainment is one lever that can increase opportunity for economically disadvantaged families—especially in Science, Technology, Engineering, and Math (STEM). Unfortunately, students from lower-income backgrounds often perform poorly and fail high school STEM courses, which are a necessary step in pursuing fast-growing and lucrative STEM careers, graduating high school, and matriculating to college. We reasoned that, because high school STEM courses often use high-stakes tests to gauge performance, and such tests can be especially stressful for lower-income students, interventions that help students regulate their negative emotions during tests should reduce the achievement gap between higher- and lower-income students. In a large-scale (n = 1,175) field experiment conducted in ninth grade science classrooms, students were asked to complete a control exercise, or they were given the opportunity to complete an exercise to help them regulate their worries and reinterpret their anxious arousal before their tests. We found significant benefits of emotion regulation activities for lower-income students in terms of their science examination scores, science course passing rate, and students’ attitudes toward examination stress, suggesting that students’ emotions are one factor that impacts performance. For example, 39% of lower-income students failed the course in the control group compared with only 18% of students failing the course if they participated in the emotion regulation interventions—a reduction in course failure rate by half. Our work underscores the crucial importance of targeting students’ emotions during impactful points in their academic trajectories for improving STEM preparedness and enhancing overall academic success.",https://www.pnas.org/content/pnas/116/5/1553.full.pdf,
88,"David J. Palazzo, Young-Jin Lee, Rasil Warnakulasooriya, David E. Pritchard","Patterns, correlates, and reduction of homework copying",2010,Physical Review Special Topics-physics Education Research,,https://www.semanticscholar.org/paper/2c7760aca2883b5961a9c6148150c963d4d373a7,,134,2025-03-26 12:34:02,Review,10.1103/PHYSREVSTPER.6.010104,,,6.0,,10104.0,,88,5.87,22,4,15,"Submissions to an online homework tutor were analyzed to determine whether they were copied. The fraction of copied submissions increased rapidly over the semester, as each weekly deadline approached and for problems later in each assignment. The majority of students, who copied less than 10% of their problems, worked steadily over the three days prior to the deadline, whereas repetitive copiers those who copied 30% of their submitted problems exerted little effort early. Importantly, copying homework problems that require an analytic answer correlates with a 2 decline over the semester in relative score for similar problems on exams but does not significantly correlate with the amount of conceptual learning as measured by pretesting and post-testing. An anonymous survey containing questions used in many previous studies of self-reported academic dishonesty showed 1 /3 less copying than actually was detected. The observed patterns of copying, free response questions on the survey, and interview data suggest that time pressure on students who do not start their homework in a timely fashion is the proximate cause of copying. Several measures of initial ability in math or physics correlated with copying weakly or not at all. Changes in course format and instructional practices that previous self-reported academic dishonesty surveys and/or the observed copying patterns suggested would reduce copying have been accompanied by more than a factor of 4 reduction of copying from 11% of all electronic problems to less than 3%. As expected since repetitive copiers have approximately three times the chance of failing, this was accompanied by a reduction in the overall course failure rate. Survey results indicate that students copy almost twice as much written homework as online homework and show that students nationally admit to more academic dishonesty than MIT students.",http://link.aps.org/pdf/10.1103/PhysRevSTPER.6.010104,
85,"A. Boevé, R. Meijer, C. Albers, Yta Beetsma, R. Bosker",Introducing Computer-Based Testing in High-Stakes Exams in Higher Education: Results of a Field Experiment,2015,PLoS ONE,,https://www.semanticscholar.org/paper/6ee63abc7a87fe47f17594a8eab3d94793b428a4,,138,2025-03-26 12:34:02,JournalArticle,10.1371/journal.pone.0143616,1932-6203,,10.0,,,,85,8.5,17,5,10,"The introduction of computer-based testing in high-stakes examining in higher education is developing rather slowly due to institutional barriers (the need of extra facilities, ensuring test security) and teacher and student acceptance. From the existing literature it is unclear whether computer-based exams will result in similar results as paper-based exams and whether student acceptance can change as a result of administering computer-based exams. In this study, we compared results from a computer-based and paper-based exam in a sample of psychology students and found no differences in total scores across the two modes. Furthermore, we investigated student acceptance and change in acceptance of computer-based examining. After taking the computer-based exam, fifty percent of the students preferred paper-and-pencil exams over computer-based exams and about a quarter preferred a computer-based exam. We conclude that computer-based exam total scores are similar as paper-based exam scores, but that for the acceptance of high-stakes computer-based exams it is important that students practice and get familiar with this new mode of test administration.",https://journals.plos.org/plosone/article/file?id=10.1371/journal.pone.0143616&type=printable,
80,"A. Patil, V. Chaudhari",Students’ perception of the educational environment in medical college: a study based on DREEM questionnaire,2016,Korean Journal of Medical Education,,https://www.semanticscholar.org/paper/842aae665f1153a832f069642e602c25621c4e12,,152,2025-03-26 12:34:02,JournalArticle,10.3946/kjme.2016.32,1225-8067,,28.0,,281.0,288.0,80,8.89,40,2,9,"Purpose: The educational environment (EE) plays a very important role in effective student learning. The Dundee Ready Education Environment Measure (DREEM) is a validated tool to assess the EE. This study aimed to collect baseline information about our medical student’s perception of the EE, and to identify areas of strengths and weaknesses as well as scope for improvements in the current EE. Methods: Medical students and interns were included in this cross-sectional study. The DREEM questionnaire was used to measure students’ perceptions about the EE, which has five domains: students’ perceptions of learning; students’ perceptions of teachers; students’ academic self-perceptions; students’ perceptions of atmosphere; and students’ social self-perceptions. Students were asked to respond using a 5-point Likert-type scale. Data was analyzed using suitable tests and statistical significance was set at p<0.05. Results: The mean global DREEM score was 123/200. All students had more positive than negative academic self-perception (21.24/32), perception of atmosphere (29.21/48), and perception of learning (28.99/48), while their social self-perception (17.48/28) was not too bad and perception of teachers (26.71/44) moved in the right direction. The fifth semester students perceived EE more positively than other semester students. Conclusion: The present study revealed that all students perceived their EE positively. The positive points were that teachers were knowledgeable, that students had good friends, and they were confident about passing their exams. Problem areas observed were authoritarian teachers, overemphasis on factual learning, overly teacher-centered teaching, teachers getting angry, and the need for a support system for stressed students.",https://doi.org/10.3946/kjme.2016.32,
80,"M. G. Babar, S. Hasan, Yong J. Ooi, S. Ahmed, P. Wong, S. Ahmad, Nik M. MNM-Rosdy, N. A. Malik",Perceived sources of stress among Malaysian dental students,2015,International Journal of Medical Education,,https://www.semanticscholar.org/paper/495b3e2752c7f01a1decce423ea8a7987eb16bfc,,153,2025-03-26 12:34:02,JournalArticle,10.5116/ijme.5521.3b2d,2042-6372,,6.0,,56.0,61.0,80,8.0,10,8,10,"Objectives The study objectives were to identify the stress levels and to explore the impact of students' year of study and gender on the perceived sources of stress among Malaysian dental students. Methods This was a cross-sectional study involving dental students from year one to year five from private and public universities in Malaysia. The study was formally approved by the Research and Ethics Committee, International Medical University Malaysia. Dental Environment Stress (DES) questionnaire was used for data collection and the gathered data were analyzed using SPSS® version 18. The Kruskal-Wallis and the Mann-Whitney U tests were used to compare stress items across various academic years and universities. Results A total of five hundred and twenty nine (529) students participated in this study. Fear of failing the course at the end of year exams (mean stress level=5.57); concerns regarding completion of clinical work (mean=5.30); and examination results and grades (mean=5.27) were found as top stressors among dental students. Female students had higher stress scores than males with respect to personal issues, academic performance, educational environment and learning of clinical skills. Students from public universities had higher stress scores than their counterparts from private universities. Conclusion The Malaysian dental students reported higher levels of stress. Present study identified stressors affecting dental students' academic life, and highlights the importance of stress management programs and other measures to minimize the impact of stress on both academic and personal lives of the students.",https://www.ijme.net/archive/6/dental-students-stress-assessment.pdf,
