Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
393,"J. Castella, Tran Ngoc Trung, S. Boissau","Participatory Simulation of Land-Use Changes in the Northern Mountains of Vietnam: the Combined Use of an Agent-Based Model, a Role-Playing Game, and a Geographic Information System",2005,Ecology and Society,,https://www.semanticscholar.org/paper/cb4c543bf127910a18fd803a77f0feb2cee39df9,,130,2025-03-31 23:39:53,JournalArticle,10.5751/ES-01328-100127,,,10.0,,1.0,32.0,393,19.65,131,3,20,"In Vietnam, the remarkable economic growth that resulted from the doi moi (renovation) reforms was based largely on the rural households that had become the new basic unit of agricultural production in the early 1990s. The technical, economic, and social changes that accompanied the decollectivization process transformed agricultural production, resource management, land use, and the institutions that defined access to resources and their distribution. Combined with the extreme biophysical, technical, and social heterogeneity encountered in the northern mountains, these rapid changes led to the extreme complexity of the agrarian dynamics that today challenges traditional diagnostic approaches. Since 1999, a participatory simulation method has been developed to disentangle the cause-and-effect relationships between the different driving forces and changes in land use observed at different scales. Several tools were combined to understand the interactions between human and natural systems, including a narrative conceptual model, an agent-based spatial computational model (ABM), a role-playing game, and a multiscale geographic information system (GIS). We synthesized into an ABM named SAMBA-GIS the knowledge generated from the above tools applied to a representative sample of research sites. The model takes explicitly into account the dynamic interactions among: (1) farmers' strategies, i.e., the individual decision-making process as a function of the farm's resource profile; (2) the institutions that define resource access and usage; and (3) changes in the biophysical and socioeconomic environment. The next step consisted of coupling the ABM with the GIS to extrapolate the application of local management rules to a whole landscape. Simulations are initialized using the layers of the GIS, e.g., land use in 1990, accessibility, soil characteristics, etc., and statistics available at the village level, e.g., population, ethnicity, livestock, etc. At each annual time step, the agrarian landscape changes according to the decisions made by agent-farmers about how to allocate resources such as labor force, capital, and land to different productive activities, e.g., crops, livestock, gathering of forest products, off-farm activities. The participatory simulations based on SAMBA-GIS helped identify villages with similar land-use change trajectories to which the same types of technical and/or institutional innovations could be applied. Scenarios of land-use changes were developed with local stakeholders to assess the potential impact of these changes on the natural resource base and on agricultural development. This adaptive approach was gradually refined through interactions between researchers and the local population.",https://www.ecologyandsociety.org/vol10/iss1/art27/ES-2005-1328.pdf,
386,"A. Belay, J. Recha, T. Woldeamanuel, J. Morton",Smallholder farmers’ adaptation to climate change and determinants of their adaptation decisions in the Central Rift Valley of Ethiopia,2017,Agriculture & Food Security,,https://www.semanticscholar.org/paper/3ba7b2a2674849ec5a1571d80830423fc0db5849,,133,2025-03-31 23:39:53,JournalArticle,10.1186/s40066-017-0100-1,2048-7010,,6.0,,,,386,48.25,97,4,8,"The agricultural sector remains the main source of livelihoods for rural communities in Ethiopia, but faces the challenge of changing climate. This study investigated how smallholder farmers perceive climate change, what adaptation strategies they practice, and factors that influence their adaptation decisions. Both primary and secondary data were used for the study, and a multinomial logit model was employed to identify the factors that shape smallholder farmers’ adaptation strategies. The results show that 90% of farmers have already perceived climate variability, and 85% made attempts to adapt using practices like crop diversification, planting date adjustment, soil and water conservation and management, increasing the intensity of input use, integrating crop with livestock, and tree planting. The econometric model indicated that education, family size, gender, age, livestock ownership, farming experience, frequency of contact with extension agents, farm size, access to market, access to climate information and income were the key factors determining farmers’ choice of adaptation practice. In the Central Rift Valley of Ethiopia, climate change is a pressing problem, which is beyond the capacity of smallholders to respond to autonomously. Farmers’ capacity to choose effective adaptation options is influenced by household demography, as well as positively by farm size, income, access to markets, access to climate information and extension, and livestock production. This implies the need to support the indigenous adaptation strategies of the smallholder farmers with a wide range of institutional, policy, and technology support; some of it targeted on smaller, poorer or female-headed households. Moreover, creating opportunities for non-farm income sources is important as this helps farmers to engage in those activities that are less sensitive to climate change. Furthermore, providing climate change information, extension services, and creating access to markets are crucial.",https://agricultureandfoodsecurity.biomedcentral.com/track/pdf/10.1186/s40066-017-0100-1,
381,"B. Vanlauwe, K. Descheemaeker, K. Giller, J. Huising, R. Merckx, G. Nziguheba, J. Wendt, S. Zingore",Integrated soil fertility management in sub-Saharan Africa: unravelling local adaptation,2014,,,https://www.semanticscholar.org/paper/b1780ea43532a0d1cc728adaf4aa2e5c10867629,,135,2025-03-31 23:39:53,,10.5194/SOIL-1-491-2015,,,1.0,,491.0,508.0,381,34.64,48,8,11,"Abstract. Intensification of smallholder agriculture in sub-Saharan Africa is necessary to address rural poverty and natural resource degradation. Integrated soil fertility management (ISFM) is a means to enhance crop productivity while maximizing the agronomic efficiency (AE) of applied inputs, and can thus contribute to sustainable intensification. ISFM consists of a set of best practices, preferably used in combination, including the use of appropriate germplasm, the appropriate use of fertilizer and of organic resources, and good agronomic practices. The large variability in soil fertility conditions within smallholder farms is also recognized within ISFM, including soils with constraints beyond those addressed by fertilizer and organic inputs. The variable biophysical environments that characterize smallholder farming systems have profound effects on crop productivity and AE, and targeted application of agro-inputs and management practices is necessary to enhance AE. Further, management decisions depend on the farmer's resource endowments and production objectives. In this paper we discuss the ""local adaptation"" component of ISFM and how this can be conceptualized within an ISFM framework, backstopped by analysis of AE at plot and farm level. At plot level, a set of four constraints to maximum AE is discussed in relation to ""local adaptation"": soil acidity, secondary nutrient and micronutrient (SMN) deficiencies, physical constraints, and drought stress. In each of these cases, examples are presented whereby amendments and/or practices addressing these have a significantly positive impact on fertilizer AE, including mechanistic principles underlying these effects. While the impact of such amendments and/or practices is easily understood for some practices (e.g. the application of SMNs where these are limiting), for others, more complex processes influence AE (e.g. water harvesting under varying rainfall conditions). At farm scale, adjusting fertilizer applications to within-farm soil fertility gradients has the potential to increase AE compared with blanket recommendations, in particular where fertility gradients are strong. In the final section, ""local adaption"" is discussed in relation to scale issues and decision support tools are evaluated as a means to create a better understanding of complexity at farm level and to communicate appropriate scenarios for allocating agro-inputs and management practices within heterogeneous farming environments.",https://www.soil-journal.net/1/491/2015/soil-1-491-2015.pdf,
380,"T. Abate, B. Shiferaw, A. Menkir, D. Wegary, Y. Kebede, K. Tesfaye, M. Kassie, G. Bogale, B. Tadesse, Tolera Keno",Factors that transformed maize productivity in Ethiopia,2015,Food Security,,https://www.semanticscholar.org/paper/de96999a2c39a53ac990096a281faa36922d27c1,,136,2025-03-31 23:39:53,JournalArticle,10.1007/s12571-015-0488-z,1876-4517,,7.0,,965.0,981.0,380,38.0,38,10,10,"Maize became increasingly important in the food security of Ethiopia following the major drought and famine that occurred in 1984. More than 9 million smallholder households, more than for any other crop in the country, grow maize in Ethiopia at present. Ethiopia has doubled its maize productivity and production in less than two decades. The yield, currently estimated at >3 metric tons/ha, is the second highest in Sub-Saharan Africa, after South Africa; yield gains for Ethiopia grew at an annual rate of 68 kg/ha between 1990 and 2013, only second to South Africa and greater than Mexico, China, or India. The maize area covered by improved varieties in Ethiopia grew from 14 % in 2004 to 40 % in 2013, and the application rate of mineral fertilizers from 16 to 34 kg/ha during the same period. Ethiopia’s extension worker to farmer ratio is 1:476, compared to 1:1000 for Kenya, 1:1603 for Malawi and 1:2500 for Tanzania. Increased use of improved maize varieties and mineral fertilizers, coupled with increased extension services and the absence of devastating droughts are the key factors promoting the accelerated growth in maize productivity in Ethiopia. Ethiopia took a homegrown solutions approach to the research and development of its maize and other commodities. The lesson from Ethiopia’s experience with maize is that sustained investment in agricultural research and development and policy support by the national government are crucial for continued growth of agriculture.",https://link.springer.com/content/pdf/10.1007/s12571-015-0488-z.pdf,
374,"P. Bindraban, C. Dimkpa, L. Nagarajan, A. Roy, R. Rabbinge",Revisiting fertilisers and fertilisation strategies for improved nutrient uptake by plants,2015,Biology and Fertility of Soils,,https://www.semanticscholar.org/paper/18ec5a749928cf50f82007a57784398c8bc66b40,,143,2025-03-31 23:39:53,JournalArticle,10.1007/s00374-015-1039-7,0178-2762,,51.0,,897.0,911.0,374,37.4,75,5,10,"Meeting human needs within the ecological limits of our planet calls for continuous reflection on, and redesigning of, agricultural technologies and practices. Such technologies include fertilisers, the discovery and use of which have been one of the key factors for increasing crop yield, agricultural productivity and food security. Fertiliser use comes, however, at an environmental cost, and fertilisers have also not been a very economically effective production factor to lift many poor farmers out of poverty, especially in African countries where application on poor soils of unbalanced compositions of nutrients in fertilisers has shown limited impact on yield increase. Agronomic practices to apply existing mineral fertilisers, primarily containing N, P and K, at the right time, the right place, in the right amount, and of the right composition can improve the use efficiency of fertilisers. However, the overall progress to reduce the negative side effects is inadequate for the desired transformation toward sustainable agriculture in poor countries. Globally, there have been no fundamental reflections about the role and functioning of mineral fertilisers over the past 5 decades or more, and compared to other sectors, dismal investments have been made in mineral fertiliser research and development (R&D). In this paper, we reflect on current fertilisers and propose a more deliberate adoption of knowledge of plant physiological processes—including the diversity of mineral nutrient uptake mechanisms, their translocation and metabolism—as an entry point in identifying the physicochemical “packaging” of nutrients, their composition, amount and timing of application to meet plant physiological needs for improved instantaneous uptake. In addition to delivery through the root, we suggest that efforts be redoubled with several other uptake avenues, which as of now are at best haphazard, for the delivery of nutrients to the plant, including above ground parts and seed coating. Furthermore, ecological processes, including nutrient-specific interactions in plant and soil, plant-microorganism symbiosis, and nanotechnology, have to be exploited to enhance nutrient uptake. It is hoped that concerted R&D efforts will be pursued to achieve these strategies.",https://link.springer.com/content/pdf/10.1007%2Fs00374-015-1039-7.pdf,
365,"K. Jaggard, A. Qi, E. Ober",Possible changes to arable crop yields by 2050,2010,Philosophical Transactions of the Royal Society B: Biological Sciences,,https://www.semanticscholar.org/paper/5d64eb7b9a59ef9ecc343ba30387a44687bc0125,,148,2025-03-31 23:39:53,Review,10.1098/rstb.2010.0153,,,365.0,,2835.0,2851.0,365,24.33,122,3,15,"By 2050, the world population is likely to be 9.1 billion, the CO2 concentration 550 ppm, the ozone concentration 60 ppb and the climate warmer by ca 2°C. In these conditions, what contribution can increased crop yield make to feeding the world? CO2 enrichment is likely to increase yields of most crops by approximately 13 per cent but leave yields of C4 crops unchanged. It will tend to reduce water consumption by all crops, but this effect will be approximately cancelled out by the effect of the increased temperature on evaporation rates. In many places increased temperature will provide opportunities to manipulate agronomy to improve crop performance. Ozone concentration increases will decrease yields by 5 per cent or more. Plant breeders will probably be able to increase yields considerably in the CO2-enriched environment of the future, and most weeds and airborne pests and diseases should remain controllable, so long as policy changes do not remove too many types of crop-protection chemicals. However, soil-borne pathogens are likely to be an increasing problem when warmer weather will increase their multiplication rates; control is likely to need a transgenic approach to breeding for resistance. There is a large gap between achievable yields and those delivered by farmers, even in the most efficient agricultural systems. A gap is inevitable, but there are large differences between farmers, even between those who have used the same resources. If this gap is closed and accompanied by improvements in potential yields then there is a good prospect that crop production will increase by approximately 50 per cent or more by 2050 without extra land. However, the demands for land to produce bio-energy have not been factored into these calculations.",https://doi.org/10.1098/rstb.2010.0153,
364,"P. Chivenge, T. Mabhaudhi, A. Modi, P. Mafongoya, Ivy Shiue, Charles Ebikeme",The Potential Role of Neglected and Underutilised Crop Species as Future Crops under Water Scarce Conditions in Sub-Saharan Africa,2015,International Journal of Environmental Research and Public Health,,https://www.semanticscholar.org/paper/8e407bd96dcc2ef88eb0b46fa8b8737074785887,,149,2025-03-31 23:39:53,JournalArticle,10.3390/ijerph120605685,1660-4601,,12.0,,5685.0,5711.0,364,36.4,61,6,10,"Modern agricultural systems that promote cultivation of a very limited number of crop species have relegated indigenous crops to the status of neglected and underutilised crop species (NUCS). The complex interactions of water scarcity associated with climate change and variability in sub-Saharan Africa (SSA), and population pressure require innovative strategies to address food insecurity and undernourishment. Current research efforts have identified NUCS as having potential to reduce food and nutrition insecurity, particularly for resource poor households in SSA. This is because of their adaptability to low input agricultural systems and nutritional composition. However, what is required to promote NUCS is scientific research including agronomy, breeding, post-harvest handling and value addition, and linking farmers to markets. Among the essential knowledge base is reliable information about water utilisation by NUCS with potential for commercialisation. This commentary identifies and characterises NUCS with agronomic potential in SSA, especially in the semi-arid areas taking into consideration inter alia: (i) what can grow under water-scarce conditions, (ii) water requirements, and (iii) water productivity. Several representative leafy vegetables, tuber crops, cereal crops and grain legumes were identified as fitting the NUCS category. Agro-biodiversity remains essential for sustainable agriculture.",https://www.mdpi.com/1660-4601/12/6/5685/pdf?version=1432635125,
359,"K. Meena, S. S. Kanwar",Lipopeptides as the Antifungal and Antibacterial Agents: Applications in Food Safety and Therapeutics,2015,BioMed Research International,,https://www.semanticscholar.org/paper/48fe994a38576512e7e9bd7e80fd5b42b2d4e74b,,152,2025-03-31 23:39:53,Review,10.1155/2015/473050,2314-6133,,2015.0,,,,359,35.9,180,2,10,"A lot of crops are destroyed by the phytopathogens such as fungi, bacteria, and yeast leading to economic losses to the farmers. Members of the Bacillus genus are considered as the factories for the production of biologically active molecules that are potential inhibitors of growth of phytopathogens. Plant diseases constitute an emerging threat to global food security. Many of the currently available antimicrobial agents for agriculture are highly toxic and nonbiodegradable and thus cause extended environmental pollution. Moreover, an increasing number of phytopathogens have developed resistance to antimicrobial agents. The lipopeptides have been tried as potent versatile weapons to deal with a variety of phytopathogens. All the three families of Bacillus lipopeptides, namely, Surfactins, Iturins and Fengycins, have been explored for their antagonistic activities towards a wide range of phytopathogens including bacteria, fungi, and oomycetes. Iturin and Fengycin have antifungal activities, while Surfactin has broad range of potent antibacterial activities and this has also been used as larvicidal agent. Interestingly, lipopeptides being the molecules of biological origin are environmentally acceptable.",https://downloads.hindawi.com/journals/bmri/2015/473050.pdf,
358,"K. Giller, J. Andersson, M. Corbeels, J. Kirkegaard, D. Mortensen, O. Erenstein, B. Vanlauwe",Beyond conservation agriculture,2015,Frontiers in Plant Science,,https://www.semanticscholar.org/paper/82634ee674453b54d332ed6a67d7502d7d1ae2e9,,153,2025-03-31 23:39:53,Review,10.3389/fpls.2015.00870,1664-462X,,6.0,,,,358,35.8,51,7,10,"Global support for Conservation Agriculture (CA) as a pathway to Sustainable Intensification is strong. CA revolves around three principles: no-till (or minimal soil disturbance), soil cover, and crop rotation. The benefits arising from the ease of crop management, energy/cost/time savings, and soil and water conservation led to widespread adoption of CA, particularly on large farms in the Americas and Australia, where farmers harness the tools of modern science: highly-sophisticated machines, potent agrochemicals, and biotechnology. Over the past 10 years CA has been promoted among smallholder farmers in the (sub-) tropics, often with disappointing results. Growing evidence challenges the claims that CA increases crop yields and builds-up soil carbon although increased stability of crop yields in dry climates is evident. Our analyses suggest pragmatic adoption on larger mechanized farms, and limited uptake of CA by smallholder farmers in developing countries. We propose a rigorous, context-sensitive approach based on Systems Agronomy to analyze and explore sustainable intensification options, including the potential of CA. There is an urgent need to move beyond dogma and prescriptive approaches to provide soil and crop management options for farmers to enable the Sustainable Intensification of agriculture.",https://www.frontiersin.org/articles/10.3389/fpls.2015.00870/pdf,
350,J. M. Lucht,Public Acceptance of Plant Biotechnology and GM Crops,2015,Viruses,,https://www.semanticscholar.org/paper/9736247242051c93c6b269d1d8c74fd1632400e5,,159,2025-03-31 23:39:53,Review,10.3390/v7082819,1999-4915,,7.0,,4254.0,4281.0,350,35.0,350,1,10,"A wide gap exists between the rapid acceptance of genetically modified (GM) crops for cultivation by farmers in many countries and in the global markets for food and feed, and the often-limited acceptance by consumers. This review contrasts the advances of practical applications of agricultural biotechnology with the divergent paths—also affecting the development of virus resistant transgenic crops—of political and regulatory frameworks for GM crops and food in different parts of the world. These have also shaped the different opinions of consumers. Important factors influencing consumer’s attitudes are the perception of risks and benefits, knowledge and trust, and personal values. Recent political and societal developments show a hardening of the negative environment for agricultural biotechnology in Europe, a growing discussion—including calls for labeling of GM food—in the USA, and a careful development in China towards a possible authorization of GM rice that takes the societal discussions into account. New breeding techniques address some consumers’ concerns with transgenic crops, but it is not clear yet how consumers’ attitudes towards them will develop. Discussions about agriculture would be more productive, if they would focus less on technologies, but on common aims and underlying values.",https://www.mdpi.com/1999-4915/7/8/2819/pdf?version=1438257799,
346,"M. S. Santos, M. Nogueira, M. Hungria","Microbial inoculants: reviewing the past, discussing the present and previewing an outstanding future for the use of beneficial bacteria in agriculture",2019,AMB Express,,https://www.semanticscholar.org/paper/496cce3d15a8fc79f72978ead30d469b28a379f3,,161,2025-03-31 23:39:53,Review,10.1186/s13568-019-0932-0,2191-0855,,9.0,,,,346,57.67,115,3,6,"More than one hundred years have passed since the development of the first microbial inoculant for plants. Nowadays, the use of microbial inoculants in agriculture is spread worldwide for different crops and carrying different microorganisms. In the last decades, impressive progress has been achieved in the production, commercialization and use of inoculants. Nowadays, farmers are more receptive to the use of inoculants mainly because high-quality products and multi-purpose elite strains are available at the market, improving yields at low cost in comparison to chemical fertilizers. In the context of a more sustainable agriculture, microbial inoculants also help to mitigate environmental impacts caused by agrochemicals. Challenges rely on the production of microbial inoculants for a broader range of crops, and the expansion of the inoculated area worldwide, in addition to the search for innovative microbial solutions in areas subjected to increasing episodes of environmental stresses. In this review, we explore the world market for inoculants, showing which bacteria are prominent as inoculants in different countries, and we discuss the main research strategies that might contribute to improve the use of microbial inoculants in agriculture.",https://amb-express.springeropen.com/track/pdf/10.1186/s13568-019-0932-0,
346,"M. Fisher, T. Abate, R. Lunduka, Woinishet Asnake, Y. Alemayehu, R. Madulu",Drought tolerant maize for farmer adaptation to drought in sub-Saharan Africa: Determinants of adoption in eastern and southern Africa,2015,Climatic Change,,https://www.semanticscholar.org/paper/45fb22edeecf2d0454df667a6f2aa874bb0c61ac,,162,2025-03-31 23:39:53,Review,10.1007/s10584-015-1459-2,0165-0009,,133.0,,283.0,299.0,346,34.6,58,6,10,"In sub-Saharan Africa (SSA), “maize is life,” due to its importance to food security and economic wellbeing. Around 40 % of Africa’s maize-growing area faces occasional drought stress, resulting in yield losses of 10–25 %. Around 25 % of the maize crop suffers frequent drought, with losses of up to half the harvest. To reduce vulnerability and improve food security, the Drought Tolerant Maize for Africa (DTMA) project has made releases of 160 drought tolerant (DT) maize varieties between 2007 and 2013. These have been tested in experimental and farmers’ fields, and disseminated to farmers in 13 African countries through national agricultural research systems and private seed companies. Yields of the new varieties are superior to those of currently available commercial maize varieties under both stress and optimum growing conditions. Although the benefits of DT maize for African farmers have been repeatedly predicted, realization of those benefits depends on farmer uptake, which has received limited empirical study. We use new plot-level data from surveys of 3,700 farm households in six countries (Ethiopia, Tanzania, Uganda, Malawi, Zambia, and Zimbabwe) to measure DT maize adoption rates and their determinants. The data reveal considerable inter-country variation in farmer uptake of DT maize, from 9 % of maize plots in Zimbabwe to 61 % in Malawi. The major barriers to adoption include unavailability of improved seed, inadequate information, lack of resources, high seed price, and perceived attributes of different varieties. Based on the results, we recommend that seed companies and agro-dealers ensure adequate supply of DT maize seed in local markets and sell seed in affordable micro-packs (1 or 2 kg). Furthermore, the DTMA project and partners should ramp up promotional efforts to ensure widespread awareness and understanding of the benefits of the new DT maize varieties.",https://link.springer.com/content/pdf/10.1007/s10584-015-1459-2.pdf,
330,"D. Ronga, E. Biazzi, K. Parati, D. Carminati, Elio Carminati, A. Tava",Microalgal Biostimulants and Biofertilisers in Crop Productions,2019,Agronomy,,https://www.semanticscholar.org/paper/aaa408aa7ff0121914719dbaf2d16ca03f7f61d3,,171,2025-03-31 23:39:53,Review,10.3390/AGRONOMY9040192,2073-4395,,,,,,330,55.0,55,6,6,"Microalgae are attracting the interest of agrochemical industries and farmers, due to their biostimulant and biofertiliser properties. Microalgal biostimulants (MBS) and biofertilisers (MBF) might be used in crop production to increase agricultural sustainability. Biostimulants are products derived from organic material that, applied in small quantities, are able to stimulate the growth and development of several crops under both optimal and stressful conditions. Biofertilisers are products containing living microorganisms or natural substances that are able to improve chemical and biological soil properties, stimulating plant growth, and restoring soil fertility. This review is aimed at reporting developments in the processing of MBS and MBF, summarising the biologically-active compounds, and examining the researches supporting the use of MBS and MBF for managing productivity and abiotic stresses in crop productions. Microalgae are used in agriculture in different applications, such as amendment, foliar application, and seed priming. MBS and MBF might be applied as an alternative technique, or used in conjunction with synthetic fertilisers, crop protection products and plant growth regulators, generating multiple benefits, such as enhanced rooting, higher crop yields and quality and tolerance to drought and salt. Worldwide, MBS and MBF remain largely unexploited, such that this study highlights some of the current researches and future development priorities.",https://www.mdpi.com/2073-4395/9/4/192/pdf?version=1555314089,
323,"H. Dempewolf, R. Eastwood, L. Guarino, C. Khoury, J. Müller, J. Toll","Adapting Agriculture to Climate Change: A Global Initiative to Collect, Conserve, and Use Crop Wild Relatives",2014,Agroecology and Sustainable Food Systems,,https://www.semanticscholar.org/paper/dcaff8b0bf41dcd1013c2cc9f9fd40da1f07ad10,,173,2025-03-31 23:39:53,JournalArticle,10.1080/21683565.2013.870629,,,38.0,,369.0,377.0,323,29.36,54,6,11,"The main objective of the“Adapting Agriculture to Climate Change” project is to collect and protect the genetic diversity of a portfolio of plants with the characteristics required for adapting the world's most important food crops to climate change. The initiative also aims to make available this diversity in a form that plant breeders can readily use to produce varieties adapted to the new climatic conditions that farmers, particularly in the developing world, are already encountering. Such adaptation is a key component of securing the world's future food production. This paper serves to inform interested researchers of this important initiative and encourage collaboration under its umbrella.",https://doi.org/10.1080/21683565.2013.870629,
319,"B. Keating, P. Carberry, P. Bindraban, S. Asseng, H. Meinke, J. Dixon","Eco-efficient agriculture: concepts, challenges, and opportunities.",2010,Crop Science,,https://www.semanticscholar.org/paper/9ccebb055840e7422183d6e90ee55f16d4d922af,,179,2025-03-31 23:39:53,JournalArticle,10.2135/CROPSCI2009.10.0594,,,50.0,,,,319,21.27,53,6,15,"Eco-efficiency in the simplest of terms is about achieving more with less�more agricultural outputs, in terms of quantity and quality, for less input of land, water, nutrients, energy, labor, or capital. The concept of eco-effi ciency encompasses both the ecological and economic dimensions of sustainable agriculture. Social and institutional dimensions of sustainability, while not explicitly captured in eco-effi ciency measures, remain critical barriers and opportunities on the pathway toward more eco-effi cient agriculture. This paper explores the multidimensionality of the eco-effi ciency concept as it applies to agriculture across diverse spatial and temporal scales, from cellular metabolisms through to crops, farms, regions, and ecosystems. These dimensions of eco-effi ciency are integrated through the presentation and exploration of a framework that explores an efficiency frontier between agricultural outputs and inputs, investment, or risk. The challenge for agriculture in the coming decades will be to increase productivity of agricultural lands in line with the increasing demands for food and fiber. Achieving such eco-effi ciency, while addressing risk and variability, will be a major challenge for future agriculture. Often, risk will be a critical issue influencing adoption; it needs explicit attention in the diagnosis and intervention steps toward enhancing eco-effi ciency. To ensure food security, systems analysis and modeling approaches, combined with farmer-focused experimentation and resource assessment, will provide the necessary robust approaches to raise the eco-effi ciency of agricultural systems.",https://onlinelibrary.wiley.com/doi/pdfdirect/10.2135/cropsci2009.10.0594,
306,"Clifton Makate, Rongchang Wang, Marshall Makate, N. Mango",Crop diversification and livelihoods of smallholder farmers in Zimbabwe: adaptive management for environmental change,2016,SpringerPlus,,https://www.semanticscholar.org/paper/95fe69eb7ce9b371ff07f2ffae3eb4a99d90e3d6,,190,2025-03-31 23:39:53,JournalArticle,10.1186/s40064-016-2802-4,2193-1801,,5.0,,,,306,34.0,77,4,9,"This paper demonstrates how crop diversification impacts on two outcomes of climate smart agriculture; increased productivity (legume and cereal crop productivity) and enhanced resilience (household income, food security, and nutrition) in rural Zimbabwe. Using data from over 500 smallholder farmers, we jointly estimate crop diversification and each of the outcome variables within a conditional (recursive) mixed process framework that corrects for selectivity bias arising due to the voluntary nature of crop diversification. We find that crop diversification depends on the land size, farming experience, asset wealth, location, access to agricultural extension services, information on output prices, low transportation costs and general information access. Our results also indicate that an increase in the rate of adoption improves crop productivity, income, food security and nutrition at household level. Overall, our results are indicative of the importance of crop diversification as a viable climate smart agriculture practice that significantly enhances crop productivity and consequently resilience in rural smallholder farming systems. We, therefore, recommend wider adoption of diversified cropping systems notably those currently less diversified for greater adaptation to the ever-changing climate.",https://doi.org/10.1186/s40064-016-2802-4,
297,"L. Laplaze, Robin Duponnois, Philippe Normand, J. Parnell, Parnell Jj, Berka R, Young Ha, Sturino Jm, Y. Kang, Barnhart Dm, R. Berka, Hugh A. Young, J. Sturino, Yaowei Kang, D. Barnhart, M. V. DiLeo",From the Lab to the Farm: An Industrial Perspective of Plant Beneficial Microorganisms,2016,Frontiers in Plant Science,,https://www.semanticscholar.org/paper/ea1b382cedee87f43b625069d3381af8f54fd017,,194,2025-03-31 23:39:53,Review,10.3389/fpls.2016.01110,1664-462X,,7.0,,,,297,33.0,30,16,9,"Any successful strategy aimed at enhancing crop productivity with microbial products ultimately relies on the ability to scale at regional to global levels. Microorganisms that show promise in the lab may lack key characteristics for widespread adoption in sustainable and productive agricultural systems. This paper provides an overview of critical considerations involved with taking a strain from discovery to the farmer’s field. In addition, we review some of the most effective microbial products on the market today, explore the reasons for their success and outline some of the major challenges involved in industrial production and commercialization of beneficial strains for widespread agricultural application. General processes associated with commercializing viable microbial products are discussed in two broad categories, biofertility inoculants and biocontrol products. Specifically, we address what farmers desire in potential microbial products, how mode of action informs decisions on product applications, the influence of variation in laboratory and field study data, challenges with scaling for mass production, and the importance of consistent efficacy, product stability and quality. In order to make a significant impact on global sustainable agriculture, the implementation of plant beneficial microorganisms will require a more seamless transition between laboratory and farm application. Early attention to the challenges presented here will improve the likelihood of developing effective microbial products to improve crop yields, decrease disease severity, and help to feed an increasingly hungry planet.",https://www.frontiersin.org/articles/10.3389/fpls.2016.01110/pdf,
295,"Z. Khan, C. Midega, Jimmy Pittchar, A. Murage, M. Birkett, T. Bruce, J. Pickett",Achieving food security for one million sub-Saharan African poor through push–pull innovation by 2020,2014,Philosophical Transactions of the Royal Society B: Biological Sciences,,https://www.semanticscholar.org/paper/fcd4e04f7068e54c99290c2494e8d6b56f3561c7,,196,2025-03-31 23:39:53,Review,10.1098/rstb.2012.0284,,,369.0,,,,295,26.82,42,7,11,"Food insecurity is a chronic problem in Africa and is likely to worsen with climate change and population growth. It is largely due to poor yields of the cereal crops caused by factors including stemborer pests, striga weeds and degraded soils. A platform technology, ‘push–pull’, based on locally available companion plants, effectively addresses these constraints resulting in substantial grain yield increases. It involves intercropping cereal crops with a forage legume, desmodium, and planting Napier grass as a border crop. Desmodium repels stemborer moths (push), and attracts their natural enemies, while Napier grass attracts them (pull). Desmodium is very effective in suppressing striga weed while improving soil fertility through nitrogen fixation and improved organic matter content. Both companion plants provide high-value animal fodder, facilitating milk production and diversifying farmers’ income sources. To extend these benefits to drier areas and ensure long-term sustainability of the technology in view of climate change, drought-tolerant trap and intercrop plants are being identified. Studies show that the locally commercial brachiaria cv mulato (trap crop) and greenleaf desmodium (intercrop) can tolerate long droughts. New on-farm field trials show that using these two companion crops in adapted push–pull technology provides effective control of stemborers and striga weeds, resulting in significant grain yield increases. Effective multi-level partnerships have been established with national agricultural research and extension systems, non-governmental organizations and other stakeholders to enhance dissemination of the technology with a goal of reaching one million farm households in the region by 2020. These will be supported by an efficient desmodium seed production and distribution system in eastern Africa, relevant policies and stakeholder training and capacity development.",https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2012.0284,
