Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
13,"A. I. Baranov, M. Bagherbandi, R. Tenzer",Combined Gravimetric-Seismic Moho Model of Tibet,2018,Geosciences,,https://www.semanticscholar.org/paper/bfa9c95681a61a98739627d46ef74bfd2de7c21f,,226,2025-03-26 09:33:41,Review,10.3390/GEOSCIENCES8120461,1772-094X,,,,,,13,1.86,4,3,7,"Substantial progress has been achieved over the last four decades to better understand a deep structure in the Himalayas and Tibet. Nevertheless, the remoteness of this part of the world still considerably limits the use of seismic data. A possible way to overcome this practical restriction partially is to use products from the Earth’s satellite observation systems. Global topographic data are provided by the Shuttle Radar Topography Mission (SRTM). Global gravitational models have been derived from observables delivered by the gravity-dedicated satellite missions, such as the Gravity Recovery and Climate Experiment (GRACE) and the Gravity field and steady-state Ocean Circulation Explorer (GOCE). Optimally, the topographic and gravity data should be combined with available results from tomographic surveys to interpret the lithospheric structure, including also a Moho relief. In this study, we use seismic, gravity, and topographic data to estimate the Moho depth under orogenic structures of the Himalayas and Tibet. The combined Moho model is computed based on solving the Vening Meinesz–Moritz (VMM) inverse problem of isostasy, while incorporating seismic data to constrain the gravimetric solution. The result of the combined gravimetric-seismic data analysis exhibits an anticipated more detailed structure of the Moho geometry when compared to the solution obtained merely from seismic data. This is especially evident over regions with sparse seismic data coverage. The newly-determined combined Moho model of Tibet shows a typical contrast between a thick crustal structure of orogenic formations compared to a thinner crust of continental basins. The Moho depth under most of the Himalayas and the Tibetan Plateau is typically within 60–70 km. The maximum Moho deepening of ~76 km occurs to the south of the Bangong-Nujiang suture under the Lhasa terrane. Local maxima of the Moho depth to ~74 km are also found beneath Taksha at the Karakoram fault. This Moho pattern generally agrees with the findings from existing gravimetric and seismic studies, but some inconsistencies are also identified and discussed in this study.",https://www.mdpi.com/2076-3263/8/12/461/pdf?version=1544004395,
13,"M. Bagherbandi, R. Tenzer",Geoid-to-Quasigeoid Separation Computed Using the GRACE/GOCE Global Geopotential Model GOCO02S - A Case Study of Himalayas and Tibet,2013,Terrestrial Atmospheric and Oceanic Sciences,,https://www.semanticscholar.org/paper/12a480867cf9f2b350a1b95ad2d7a242b1ab4c84,,231,2025-03-26 09:33:41,JournalArticle,10.3319/TAO.2012.09.17.02(TT),,,24.0,,59.0,68.0,13,1.08,7,2,12,"The geoid-to-quasigeoid correction has been traditionally computed approximately as a function of the planar Bouguer gravity anomaly and the topographic height. Recent numerical studies based on newly developed theoretical models, however, indicate that the computation of this correction using the approximate formula yields large errors especially in mountainous regions with computation points at high elevations. In this study we investigate these approximation errors at the study area which comprises Himalayas and Tibet where this correction reaches global maxima. Since the GPS-leveling and terrestrial gravity datasets in this part of the world are not (freely) available, global gravitational models (GGMs) are used to compute this correction utilizing the expressions for a spherical harmonic analysis of the gravity field. The computation of this correction can be done using the GGM coefficients taken from the Earth Gravitational Model 2008 (EGM08) complete to degree 2160 of spherical harmonics. The recent studies based on a regional accuracy assessment of GGMs have shown that the combined GRACE/GOCE solutions provide a substantial improvement of the Earth’s gravity field at medium wavelengths of spherical harmonics compared to EGM08. We address this aspect in numerical analysis by comparing the gravity field quantities computed using the satellite-only combined GRACE/GOCE model GOCO02S against the EGM08 results. The numerical results reveal that errors in the geoid-to-quasigeoid correction computed using the approximate formula can reach as much as ~1.5 m. We also demonstrate that the expected improvement of the GOCO02S gravity field quantities at medium wavelengths (within the frequency band approximately between 100 and 250) compared to EGM08 is as much as ±60 mGal and ±0.2 m in terms of gravity anomalies and geoid/quasigeoid heights respectively.",http://tao.cgu.org.tw/index.php/articles/archive/geology/item/download/1111_bd5f295667c1572295acc71e6c94469d,
12,"K. Erkan, C. Shum, Lei Wang, Junyi Guo, C. Jekeli, H. Lee, W. R. Panero, J. Duan, Zhenwei Huang, Hansheng Wang",Geodetic Constraints on the Qinghai-Tibetan Plateau Present-Day Geophysical Processes,2011,Terrestrial Atmospheric and Oceanic Sciences,,https://www.semanticscholar.org/paper/0ad648daededc528d3cc8238ed206602a69681f9,,239,2025-03-26 09:33:41,JournalArticle,10.3319/TAO.2010.09.27.01(TIBXS),,,22.0,,241.0,253.0,12,0.86,1,10,14,"The Qinghai-Tibetan Plateau is the largest and the highest area in the world with distinct and competing surface and subsurface processes. The entire Plateau has been undergoing crustal deformation and accompanying isostatic uplift as a result of the Cenozoic collision of the Indian and Eurasian continents. Regional secular surface mass changes include the melting of mountain glaciers and ice caps, and permafrost layer degradation due to global warming. There is also a plausible effect of glacial isostatic adjustment due to the removal of a possible Pleistocene ice-sheet. In this article, we present an assessment of the sizes and extents of these competing interior and exterior dynamical processes, and their possible detections using contemporary space geodetic techniques. These techniques include, in addition to GPS, satellite radar altimetry over land, and temporal gravity field measurements from the Gravity Recovery and Climate Experiment (GRACE) satellite mission. These techniques are complementary: land satellite altimetry, similar to GPS, is sensitive only to surface uplift, whereas GRACE is sensitive to both surface uplift and mass changes inside the Earth. Each process may dominate the others in a particular region. Our analysis shows that GRACE data are more sensitive (than GPS or land altimetry) to hydrologic and meteorology signals, some of which are larger than the combined effect of geodynamic processes and permafrost degradation.",http://tao.cgu.org.tw/index.php/articles/archive/atmospheric-science/item/download/2372_a99e53fa65f8bf1253bd6546955f2ad5,
11,"Lei Yan, Yanfei Li, Wei Chen, Yi Lin, Feizhou Zhang, Tai-xia Wu, J. Peltoniemi, Hongying Zhao, Siyuan Liu, Zihan Zhang",Temporal and Spatial Characteristics of the Global Skylight Polarization Vector Field,2022,Remote. Sens.,,https://www.semanticscholar.org/paper/f13dd6ff36753887f8ae2d7798b231400d1020d6,,242,2025-03-26 09:33:41,JournalArticle,10.3390/rs14092193,2315-4675,,14.0,,2193.0,,11,3.67,1,10,3,"There are two widely recognized global fields in nature: the gravity field and the geomagnetic field. Universal gravitation and Earth rotation are important sources of the Earth’s gravity and geomagnetic fields, which are well known to us. After years of long-term observation, global research, and analysis, it was discovered that we have neglected a direct incident energy of the universe on the Earth. Solar radiation, leading to energy exchange from the atmosphere 100 km above the land surface, is the energy source of the Earth. Polarization is one of the four basic physical properties of solar radiation. After the solar radiation reaches the surface of these media, it reflects, scatters or refracts, and exhibits different degrees of polarization. The polarized solar light forms the Earth–sky polarization vector field. The polarized light dispersion is expected to become a new method for global analysis of the human environment. Polarization detection is the best way to accurately explore the atmospheric effects. Local polarized skylight distribution was found in different sites in the world; however, the global distribution of the polarized sunlight radiation has never been explored. In this paper, we investigate the Global Skylight Polarization Field. This study aimed at providing new insight into the laws of polarization over our Earth. We use a Rayleigh scattering model to obtain the simulation results of the sky polarization field. Rayleigh scattering occurs when the particle size is much smaller than the wavelength of the incident electromagnetic wave. We also use a polarized fisheye camera to collect the sky polarization image and calculate the distribution pattern of the DOLP (degree of linear polarization) and AOLP (azimuth of linear polarization) of the skylight. The stability and gradual change in the degree of polarization in the zenith direction are verified, and the distribution law and daily change law of the degree of polarization in the sky are obtained. With the increase in the solar altitude angle, the degree of polarization will decrease. We also observed the skylight polarization in different weather conditions. Our results demonstrate the physical basis, characteristics, and usability of the polarization field. They show an inevitable trend from optical remote sensing to polarization remote sensing.",https://www.mdpi.com/2072-4292/14/9/2193/pdf?version=1651724243,
11,"M. Fernández-Martínez, J. Sánchez-Lozano",Assessment of Near-Earth Asteroid Deflection Techniques via Spherical Fuzzy Sets,2021,Advances in Astronomy,,https://www.semanticscholar.org/paper/b565c5372e89a6c5f755ad01f8d9749d4c601c50,,245,2025-03-26 09:33:41,JournalArticle,10.1155/2021/6678056,1687-7969,,,,,,11,2.75,6,2,4,"Extensions of fuzzy sets to broader contexts constitute one of the leading areas of research in the context of problems in artificial intelligence. Their aim is to address decision-making problems in the real world whenever obtaining accurate and sufficient data is not a straightforward task. In this way, spherical fuzzy sets were recently introduced as a step beyond to modelize such problems more precisely on the basis of the human nature, thus expanding the space of membership levels, which are defined under imprecise circumstances. The main goal in this study is to apply the spherical fuzzy set version of Technique for Order of Preference by Similarity to Ideal Solution (TOPSIS), a well-established multicriteria decision-making approach, in the context of planetary defense. As of the extraction of knowledge from a group of experts in the field of near-Earth asteroids, they rated four deflection technologies of asteroids (kinetic impactor, ion beam deflection, enhanced gravity tractor, and laser ablation) that had been previously assessed by means of the classical theory of fuzzy series. This way, a comparative study was carried out whose most significant results are the kinetic impactor being the most suitable alternative and the spherical fuzzy set version of the TOPSIS approach behaves more sensitively than the TOPSIS procedure for triangular fuzzy sets with regard to the information provided by our group of experts.",https://downloads.hindawi.com/journals/aa/2021/6678056.pdf,
11,"Y. Minamihara, Kaoru Sato, M. Kohma, M. Tsutsumi",Characteristics of Vertical Wind Fluctuations in the Lower Troposphere at Syowa Station in the Antarctic Revealed by the PANSY Radar,2016,Sola,,https://www.semanticscholar.org/paper/67ccffd0d35abf6969270629ec8bc017789823b2,,247,2025-03-26 09:33:41,JournalArticle,10.2151/SOLA.2016-026,,,12.0,,116.0,120.0,11,1.22,3,4,9,"Recent observational and modelling studies suggest that the Northern and Southern Hemispheres of the earth atmosphere are potentially coupled by the Lagrangian mean flow in the mesosphere modulated by waves interacting with the mean flow. However, observations of modulated wave and flow fields which are needed for quantitative understanding of the interhemispheric coupling are not sufficient. Simultaneous observations of gravity waves at various locations are most important because they are a main driver of the Lagrangian mean flow in the mesosphere. With the start of full system observation by the PANSY radar in the Antarctic in March 2015, a global mesosphere-stratosphere-troposphere (MST) radar network extending from the Arctic to the Antarctic has been realized. The MST radars are able to observe wind vectors with fine temporal and vertical resolutions including vertical wind components in the troposphere, stratosphere and mesosphere, although an observational gap of the middle and upper stratosphere remains. Thus, the characteristics of small-scale or short-period wave motions including gravity waves and the momentum fluxes associated with these waves can be estimated with a good accuracy. In addition, recent high-resolution general circulation models enable an explicit simulation of gravity waves under ideal and/or climatological boundary conditions and allow us to examine the momentum budget in the MST region including gravity waves, although their resolution is currently not sufficient to resolve the entire gravity wave spectrum. Real atmosphere simulations utilizing such high-resolution models are still a challenge for the MST region. However, if such real atmosphere simulations are successful, they will help quantitative interpretation of the dynamical fields observed by the MST radar network, and the observations will provide invaluable validation data for the model improvement. Therefore we will examine the interhemispheric coupling of the earth atmosphere through a combination of simultaneous observations by networking the MST radars over the world and high-resolution model simulations of the observed atmosphere. This is an official project, ICSOM, for SCOSTEP, but it is closely related to SPARC. The first international observation campaign was successfully performed during a time period from 22 January-17 February, 2016 when two minor warming occurred in the Arctic stratosphere. Seven MST radars and many other radars and optical instruments providing complementary observational data were operated. More than 30 scientists in eight countries are participated in this project. A preliminary result from this observation campaign will be presented.",https://www.jstage.jst.go.jp/article/sola/12/0/12_2016-026/_pdf,
10,"V. Subbotin, G. Fiksel",Exploring the Lipid World Hypothesis: A Novel Scenario of Self-Sustained Darwinian Evolution of the Liposomes,2023,Astrobiology,,https://www.semanticscholar.org/paper/ad51d0425a063656a10d03f7489afbe8be8ce50c,,257,2025-03-26 09:33:41,JournalArticle,10.1089/ast.2021.0161,1557-8070,,23.0,,344.0,357.0,10,5.0,5,2,2,"According to the Lipid World hypothesis, life on Earth originated with the emergence of amphiphilic assemblies in the form of lipid micelles and vesicles (liposomes). However, the mechanism of appearance of the information molecules (ribozymes/RNA) accompanying that process, considered obligatory for Darwinian evolution, is unclear. We propose a novel scenario of self-sustained Darwinian evolution of the liposomes driven by ever-present natural phenomena: solar UV radiation, day/night cycle, gravity, and the formation of liposomes in an aqueous media. The central tenet of this scenario is the liposomes' encapsulation of the heavy solutes, followed by their gravitational submerging in the water. The submerged liposomes, being protected from the damaging UV radiation, acquire the longevity necessary for autocatalytic replication of amphiphiles, their mutation, and the selection of those amphiphilic assemblies that provide the greatest membrane stability. These two sets of adaptive compositional information (heavy content and amphiphilic assemblies design) generate a population of liposomes with self-replication/reproduction properties, which are amendable to mutation, inheritance, and selection, thereby establishing Darwinian progression. Temporary and spatial expansion of this liposomal population will provide the basis for the next evolutionary step—a transition of accidentally entrapped RNA precursor molecules into complex functional molecules, such as ribozymes/RNA.",https://doi.org/10.1089/ast.2021.0161,
10,"O. AtandaP., O. Oluwole.O.",Electrical Porcelain Production From Selected Kaolin Deposit in South Western Nigeria Using Slip Casting,2012,International Journal of Mobile Communications,,https://www.semanticscholar.org/paper/74282c6f0fceaed4f1d1f8cd9b16527d4c424da6,,261,2025-03-26 09:33:41,JournalArticle,10.5923/J.IJMC.20120203.01,,,2.0,,86.0,89.0,10,0.77,5,2,13,"The production of Electrical porcelain by slip casting using Ikere-Ekiti Kaolin and clay fro m South Western Nigeria was the focus of this work. Atomic Absorbtion Spectrometric(AAS) analyses of samples of Ikere -Ekit i Kaolin and clay, Ile-Ife clay and Iwo Kaolin was done. AAS analyses showed Iwo Kao lin and Ile -ife clay having lo w alu mina and high impurity contents making them low refractory. Init ial tests confirmed its low refractoriness as Iwo Kao lin could not withstand the bisque firing at 900℃ cracking extensively. Thus Ile-ife clay and Iwo Kaolin were disqualified as candidate materials for electrical porcelain production. Ikere-Ekiti kao lin and clay found to be high in alu mina content and having low impurity contents were used in the experimental production. Results showed Ikere -Ekiti kaolin and clay suitable for porcelain pro- duction. Values of standard refractory tests fell with in standard values for porcelain production. Kaolin is commercial clay co mposed principally of the hydrated aluminosilicate clay mineral kaolinite. The co m- mercial value of kaolin is based on the mineral""s whiteness and fineness, but controllable part icle size wh ich may be optimized during processing. Particle size affects fluid ity, strength, plasticity, colour, abrasiveness and ease of disper- sion. Other important properties include the flat particle shape, which increases opacity and hiding power, its soft and non abrasive texture, due to the absence of coarser impurities, an its chemical inertness. These key properties distinguish kaolin fro m other kaolin itic clays like ball clay and fireclay. The kaolinite content of processed grades of kaolin varies, but is generally in the range of 75% to 94%. Associated minerals may have considerable influence on the suitability of the clay for a particular application. Kao lin fro m different parts of the world have markedly different properties. Kaolin has a chemical formu la of Al2Si2O5(OH)4. It is non - plastic with a Mohr scale hardness of 2 to 2.5. It has a dull and earthy luster and a refractive index o f α 1.553 - 1.565, β 1.559 - 1.569, γ 1.569 - 1.570, with a specific gravity of 2.16 - 2.68. The melting temperature is as h igh as over 1700℃ and it is triclin ic in its crystal system(1). On the other hand, ball clay is an earth material of very fine part icle size which forms as an end result of the the res idu e due to weat hering o r by hyd ro thermal act ion",http://www.sapub.org/global/showpaperpdf.aspx?doi=10.5923/j.ijmc.20120203.01,
9,"I. N. Muafiry, I. Meilano, K. Heki, D. Wijaya, Kris Adi Nugraha",Ionospheric Disturbances after the 2022 Hunga Tonga-Hunga Ha’apai Eruption above Indonesia from GNSS-TEC Observations,2022,Atmosphere,,https://www.semanticscholar.org/paper/6dda0be5b7c7438c454d6fabded23e1950643f6f,,271,2025-03-26 09:33:41,JournalArticle,10.3390/atmos13101615,2073-4433,,,,,,9,3.0,2,5,3,"On 15 January 2022, a VEI 5 eruption occurred at the submarine Hunga Tonga-Hunga Ha’apai (HTHH) Volcano in the Southwest Pacific, causing an ash plume reaching a height of 50–55 km. The eruption generated strong acoustic-gravity waves in the near-field and stations all over the world recorded Lamb waves (LW) that travelled around the earth multiple times at a speed of ~0.3 km/s. Here we report ionospheric anomalies due to the LW over Indonesian islands, 5000–10,000 km away from the volcano, in terms of changes in total electron contents (TEC) using the nationwide network of GNSS stations. We detected ionospheric anomalies travelling above Indonesia several times both westward and eastward. The first passage of LW over Java caused strong TEC increases of >12 TECU. The wave circled the earth and returned to Java on subsequent days. The second passage was recorded early 1/17, the anomaly decayed to 6 TECU. We also detected the passage of long-path waves propagating from west to east. In addition to such anomalies, we examined the existence of ionospheric disturbances apparently propagating from the geomagnetic conjugate point of the volcano that could possibly emerge in Indonesia. However, their signatures in Indonesia were not clear.",https://www.mdpi.com/2073-4433/13/10/1615/pdf?version=1666597865,
9,"C. Milzow, P. E. Krogh, P. Bauer‐Gottwein","Combining satellite radar altimetry, SAR surface soil moisture and GRACE total storage changes for model calibration and validation in a large ungauged catchment",2010,Hydrology and Earth System Sciences Discussions,,https://www.semanticscholar.org/paper/6b50a28a9842a318c349e259c217cf5b29e5dc83,,272,2025-03-26 09:33:41,JournalArticle,10.5194/HESSD-7-9123-2010,,,7.0,,9123.0,9154.0,9,0.6,3,3,15,". The availability of data is a major challenge for hydrological modelling in large parts of the world. Remote sensing data can be exploited to improve models of ungauged or poorly gauged catchments. In this study we combine three datasets for calibration of a rainfall-runoff model of the poorly gauged Okavango catchment in Southern Africa: (i) surface soil moisture (SSM) estimates derived from radar measurements onboard the Envisat satellite; (ii) radar altimetry measurements by Envisat providing river stages in the tributaries of the Okavango catchment, down to a minimum river width of about one hundred meters; and (iii) temporal changes of the Earth’s gravity ﬁeld recorded by the Gravity Recovery and Climate Experiment (GRACE) caused by total water storage changes in the catchment. The SSM data are shown to be helpful in identifying periods with over-respectively underestimation of the precipitation input. The accuracy of the radar altimetry data is validated on gauged subbasins of the catchment and altimetry data of an ungauged subbasin is used for model calibration. The radar altimetry data are important to condition model parameters related to channel morphology such as Manning’s roughness. GRACE data are used to validate",https://hess.copernicus.org/articles/15/1729/2011/hess-15-1729-2011.pdf,
9,"Ye Tian, Ao Peng, Xueting Xu, Weicheng Zhang",A Heading Estimation Algorithm for Wrist Device Assisted by Sequential Geomagnetic Observations,2022,IEEE Sensors Journal,,https://www.semanticscholar.org/paper/5b6b3f9549eebb1fb35b36c75b01d86e05be9a15,,276,2025-03-26 09:33:41,JournalArticle,10.1109/jsen.2021.3098847,1530-437X,,22.0,,5309.0,5317.0,9,3.0,2,4,3,"Pedestrian positioning with wearable devices is a significant application of attitude tracking. It tracks the attitude (with heading angle being the most important part) of the device in real time and provides positioning services for users based on the information of step length provided by Pedestrian Dead-Reckon (PDR), which is a cheap and efficient positioning method at present. However, amid a train of positioning methods, the joint estimate of tracking is given by a train of methods based on the direction of gravity and the earths magnetic field direction. Considering the measurement of gravity that the gravity accelerometer is exposed to heavy noise due to the complex movement of human body during walking with uniform swing arm posture and forward speed, this paper proposed a novel estimate method based on the Kalman filter with multi-state constraints and the usage of low-cost sensors, which fulfills the estimation with the sequential observation of magnetic field. Compared with other related work, this method proposed in this paper eliminates the dependence on gravity direction, avoiding the influence of heavy noise caused by additional linear acceleration in motion state, and reduces the influence of insufficient observation when using magnetic field observation alone. The performance of the proposed method is evaluated by real-world experimentation results.",https://ieeexplore.ieee.org/ielx7/7361/9733818/09492098.pdf,
9,"K. Denton, D. Ponce, J. Peacock, David M. Miller","Geophysical characterization of a Proterozoic REE terrane at Mountain Pass, eastern Mojave Desert, California, USA",2019,Geosphere,,https://www.semanticscholar.org/paper/53cdef3b133496c87f41dffa6646ed7a59874f7d,,278,2025-03-26 09:33:41,JournalArticle,10.1130/ges02066.1,1553-040X,,,,,,9,1.5,2,4,6,"Mountain Pass, California (USA), located in the eastern Mojave Desert, hosts one of the world’s richest rare earth element (REE) deposits. The REE-rich terrane occurs in a 2.5-km-wide, northwest-trending belt of Mesoproterozoic (1.4 Ga) stocks and dikes, which intrude a larger Paleoproterozoic (1.7 Ga) metamorphic block that extends ∼10 km southward from Clark Mountain to the eastern Mescal Range. To characterize the REE terrane, gravity, magnetic, magnetotelluric, and whole-rock physical property data were analyzed. Geophysical data reveal that the Mountain Pass carbonatite body is associated with an ∼5 mGal local gravity high that is superimposed on a gravity terrace (∼4 km wide) caused by granitic Paleoproterozoic host rocks. Physical rock property data indicate that the Mountain Pass REE suite is essentially nonmagnetic at the surface with a magnetic susceptibility of 2.0 × 10−3 SI (n = 57), and lower-than-expected magnetizations may be the result of alteration. However, aeromagnetic data indicate that the intrusive suite occurs along the eastern edge of a distinct northwest-trending aeromagnetic high along the eastern Mescal Range. The source of this magnetic anomaly is ∼1.5–2 km below the surface and coincides with an electrical conductivity zone that is several orders of magnitude more conductive than the surrounding rock. The source of the magnetic anomaly is likely a moderately magnetic pluton. Combined geophysical data and models suggest that the carbonatite and its associated REE-enriched ultrapotassic suite were preferentially emplaced along a northwest-trending zone of weakness, which has potential implications for regional mineral exploration.",https://pubs.geoscienceworld.org/gsa/geosphere/article-pdf/16/1/456/4920077/456.pdf,
8,A. Fichtner,Lecture Notes on Inverse Theory,2021,,,https://www.semanticscholar.org/paper/fbac25b9e2ac77d1525fd96eb56b6273c24b8e9f,,280,2025-03-26 09:33:41,,10.33774/coe-2021-qpq2j,,,,,,,8,2.0,8,1,4,"Inverse theory is the art of inferring properties of a physical system from observations. It is used to transform recordings of wavefields into estimates of medium properties in seismic tomography, medical imaging and nondestructive testing. It serves to constrain the distribution of density inside the Earth from gravity measurements, and to obtain probabilities of life on exoplanets based on telescope observations of electromagnetic spectra. The list of examples is endless. The primary goal of these lecture notes is to equip the reader with a solid theoretical background and with an extensive toolbox that can be used to solve real-world inverse problems. A central theme is the recognition that the best theory or the best method do not exist. A good solution strategy is application- and data-specific, and so these notes are intended to help with making a reasonable choice.",https://www.cambridge.org/engage/api-gateway/coe/assets/orp/resource/item/60e6a70d609d0d7fa3d893a7/original/lecture-notes-on-inverse-theory.pdf,
8,"Aysar Jameel Abdulkadhum Aljanbi, Hayder Dibs, Bashar H. Alyasery",Interpolation and Statistical Analysis for Evaluation of Global Earth Gravity Models Based on GPS and Orthometric Heights in the Middle of Iraq,2020,Iraqi journal of science,,https://www.semanticscholar.org/paper/acb80f765bcb1bd4d46d187bea44fb16acf9a3a7,,288,2025-03-26 09:33:41,Review,10.24996/ijs.2020.61.7.31,,,,,1823.0,1830.0,8,1.6,3,3,5,"The regions around the world need to perform their results based on the local geoid. However, each region has different ground topography based on the amount of gravity in this region. Nowadays, the recent global Earth's gravity model of 2008 is successfully used for different purposes in geosciences research. This research presents an overview of the preliminary evaluation results of the new Earth Gravitation Model (EGM08) in the middle of Iraq. For completeness, the evaluation tests were also performed for EGM96 by examining 31 stations distributed over four Iraqi provinces. The national orthometric heights were compared with the GPS /leveling data obtained from these stations. This study illustrated that the GPS /leveling based on EGM08 data was better than that based on EGM96 data in terms of reducing the root mean square error (RMSE) of the differences between the orthometric heights and GPS/leveling data. The standard deviation (SD) values for the national orthometric heights and GPS heights were about 4 and 26cm, respectively. The results also show that there is a small difference in hight ranged (0.0013 0.1333 m) in Karbala, (0.0023 – 0.0062 m), in Najaf and (0.0173 – 0.0703 m), in Babylon. Due to the flat area, better results were obtained in Karbala and Najaf than Babylon. The EGM08 geoid method has shown to yield very close results to reality for various projects, thus its accuracy is acceptable.",https://doi.org/10.24996/ijs.2020.61.7.31,
8,Greg E. Poole,Theory of Electromagnetism and Gravity —Modeling Earth as a Rotating Solenoid Coil,2017,,,https://www.semanticscholar.org/paper/395a103c404d82666df02a356c0a2051dc43faeb,,298,2025-03-26 09:33:41,,10.4236/JHEPGC.2017.34051,,,3.0,,663.0,692.0,8,1.0,8,1,8,"Presented in this manuscript are conventional electrical engineering tools to model the earth as a rotating electrical machine. Calculations using known parameters of the earth and measured field data has resulted in new understanding of the earth’s electrical system and gyroscopic rotation. The material makeup of the inner earth is better understood based on derived permeability and permittivity constants. The planet has been modeled as simple coils and then as a parallel impedance circuit which has led to fundamental insight into planetary speed control and RLC combination for Schumann Resonance of 7.83 Hz. Torque and Voltage Constants and the inverse Speed Constant are calculated using three methods and all compare favorably with Newton’s Gravitational Constant. A helical resonator is referenced and Schumann’s Resonant ideal frequency is calculated and compared with others idealism. A new theory of gravity based on particle velocity selector at the poles is postulated. Two equations are presented as the needed links between Faraday’s electromagnetism and Newtonian physics. Acceleration and Deceleration of earth is explained as a centripetal governor. A new equation for planetary attraction and the attraction of atomic matter is theorized. Rotation of the earth’s electrical coil is explained in terms of the Richardson effect. Electric power transfer from the sun to the planets is proposed via Flux Transfer Events. The impact of this evolving science of electromagnetic modeling of planets will be magnified as the theory is proven, and found to be useful for future generations of engineers and scientists who seek to discover our world and other planets.",https://doi.org/10.4236/jhepgc.2017.34051,
8,"C. N. Luwesi, C. Shisanya, J. Obando",Toward a Hydro-Economic Approach for Risk Assessment and Mitigation Planning of Water Disasters in Semi-Arid Kenya,2011,,,https://www.semanticscholar.org/paper/213fd881f58886d7b0c67ca7732a31bc48d3f3dd,,300,2025-03-26 09:33:41,Review,10.5772/16320,,,,,,,8,0.57,3,3,14,"Mikhail Gorbachev, President of Green Cross International, once declared: “Water is one of the most important ingredients for development and stability. Without access to basic water supplies, disease and ill-health, poverty, environmental degradation and even conflict may be the result – all of which lead, in turn, to greater water stress. Water-related conflict does not have to take on the attributes of war in order to be debilitating – it can fester between groups, ignite between neighbouring farmers or industrialists, and can cause loss of trust between people and their governments. When water conflict erupts between sovereign states, the victims may not perish on any clearly discernible battlefield, but the people and the watercourse itself will suffer the consequences of the absence of either co-operation or communication between those sharing a basin.” (Hartnady & Hay, 2004). This statement shows the whole importance of the science of management of water and related issues. In fact, scientists long ago sought to understand the process of water cycle. This understanding helped them monitor the changes in the quantity and the quality of water occurring through the fluxes of water from the atmosphere to the surface of the earth and underground, fluxes of solutes and sediments and the effects of gravity and radiation. Science based knowledge of these hydrological processes assisted in explaining and predicting water-related hazards, notably droughts, floods, tornadoes, cyclones, landslides, mudslides, etc. Yet, due to the high risk associated to environmental changes, traditional scientific postulates and models have become inadequate to controlling water disasters, particularly in the “Arid and semi-arid lands” (ASALs) (Brasington et al., 1998). Under the effect of population pressure on natural resources, water disasters tend to cause agricultural inefficiency resulting in food insecurity and poverty outreach in most ASALs (FAO, 1995; Shisanya, 1996; UNDP, 2007; World Bank, 2007). There is thus need for reviewing traditional premises, hypotheses and theorems of water disaster management to adapt them to environmental changes. Hydro-economic risk assessment offers a novel framework towards sustainable management of agricultural water disaster in ASALs. This study evaluates hydro-geomorphologic risks, and their social and economic impacts associated with farming water use in dry and marginal lands of Kenya. The risk assessment conducted in Muooni Dam Catchment of Kenya utilized an “hydroeconomic” procedure to assess the risks related to farming water and land use, and served",https://doi.org/10.5772/16320,
7,"Frances E. Rigby, N. Madhusudhan",On the ocean conditions of Hycean worlds,2024,Monthly Notices of the Royal Astronomical Society,,https://www.semanticscholar.org/paper/5fc33f6ceac2661a9066c61b4b8e0708925a1ac3,,325,2025-03-26 09:33:41,JournalArticle,10.1093/mnras/stae413,0035-8711,,,,,,7,7.0,4,2,1,"Recent studies have suggested the possibility of Hycean worlds, characterized by deep liquid water oceans beneath H2-rich atmospheres. These planets significantly widen the range of planetary properties over which habitable conditions could exist. We conduct internal structure modelling of Hycean worlds to investigate the range of interior compositions, ocean depths and atmospheric mass fractions possible. Our investigation explicitly considers habitable oceans, where the surface conditions are limited to those that can support potential life. The ocean depths depend on the surface gravity and temperature, confirming previous studies, and span 10s to ∼1000 km for Hycean conditions, reaching ocean base pressures up to ∼6 × 104 bar before transitioning to high-pressure ice. We explore in detail test cases of five Hycean candidates, placing constraints on their possible ocean depths and interior compositions based on their bulk properties. We report limits on their atmospheric mass fractions admissible for Hycean conditions, as well as those allowed for other possible interior compositions. For the Hycean conditions considered, across these candidates we find the admissible mass fractions of the H/He envelopes to be ≲10−3. At the other extreme, the maximum H/He mass fractions allowed for these planets can be up to ∼4–8 per cent, representing purely rocky interiors with no H2O layer. These results highlight the diverse conditions possible among these planets and demonstrate their potential to host habitable conditions under vastly different circumstances to the Earth. Upcoming JWST observations of candidate Hycean worlds will allow for improved constraints on the nature of their atmospheres and interiors.",https://academic.oup.com/mnras/article-pdf/529/1/409/56814595/stae413.pdf,
