Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
2,"Futoshi Morio, S. Fukunishi, Tomokazu Fukui, Makoto Kanto, Kenta Amai, S. Yoshiya, T. Tachibana",Characteristic Poses in Ballet in the Case of a Retired Classical Ballerina after Bilateral THA: A Case Report and Review of Literature,2021,Case Reports in Orthopedics,,https://www.semanticscholar.org/paper/217573173b6c3142b2eb3796d14c15a06fedac65,,149,2025-03-27 18:25:46,CaseReport,10.1155/2021/5560581,2090-6757,,2021.0,,,,2,0.5,0,7,4,"Background Ballet dance involves extreme range of motion (ROM) in the hip joint. This ROM can cause injuries including labral strain, tears, and subluxation episodes. Case Presentation. A 69-year-old female classical ballet dance instructor presented bilateral hip pain. The plain radiograph showed end-stage osteoarthritic change in the bilateral hip. She could neither dance nor perform daily activities. Bilateral hybrid total hip arthroplasty (THA) was performed. After surgery, she was able to demonstrate the split position on the floor as an active classical ballerina. The plain radiograph was taken in the split position, and the radiograph did not show any characteristics of impingement or subluxation of the femoral head. Conclusion She was able to continue working as a classical ballet instructor after bilateral THA. Additionally, any characteristics of impingement or subluxation of the femoral head were not revealed in the postoperative radiograph in the split position.",https://downloads.hindawi.com/journals/crior/2021/5560581.pdf,
1,"Emily Luo, Katherine M. Kutzer, K. Carvalho, Grayson M. Talaski, Madeline Ungs, Christian Zirbes, Erik Jesus Huanuco Casas, Antoine S Acker, M. Easley, C. de César Netto",Poetry of Motion: Ankle Biomechanics in Ballet Dance,2024,Foot & Ankle Orthopaedics,,https://www.semanticscholar.org/paper/f8c1b0206aa9b6de9eb0a4e5c7c04c4ae8bacad1,,153,2025-03-27 18:25:46,JournalArticle,10.1177/2473011424s00434,2473-0114,,9.0,,,,1,1.0,0,10,1,"Category: Sports; Ankle Introduction/Purpose: Ankle sprains are one of the most common acute injuries amongst ballet dancers and may lead to chronic ankle instability. Certain ballet positions, if performed incorrectly or with inadequate technique, can further increase the risk of bone and soft tissue injuries. Dancing en pointe, which forces the foot and ankle into extreme plantar flexion, has been reported as the most common mechanism of injury. While these injuries occur frequently, little research has been done to understand the biomechanics of the foot and ankle in ballet. The aim of this study was to use weightbearing computed tomography (WBCT) and distance mapping to describe ankle joint mechanics in various ballet positions. Methods: This was an institutional review board approved case study analyzing five healthy professional ballerinas. WBCT scans were taken bilaterally in five different positions: a control/neutral position, first position, fifth position, plié, and relevé (en pointe). A semi-automatic software was used to segment models of all bones proximal to the first distal phalanx. Talar dome and gutter articulations were selected manually, and distances along the entire tibiofibular interface and gutter articulations were calculated using a previously published protocol. The mean syndesmosis width was calculated at 1 cm, 3 cm, and 5 cm from the tibiotalar joint. Results: Syndesmotic widening was greatest in first position at 5 cm above the tibiotalar joint (Mean: 9.39 mm). The relevé position consistently had the greatest syndesmotic narrowing at all heights along the syndesmosis. The anteromedial gutter had the largest range in regard to distance mapping, with greatest joint space width in fifth position (Mean: 4.99 mm) and narrowest joint space in plié (Mean: 2.68 mm). More specifically, in fifth position the anteromedial gutter space was 71% wider than the control position. Conclusion: This study is the first of its kind to mechanistically describe the ankle as it relates to ballet dancing. Interestingly, syndesmotic and tibiotalar joint space widening was greatest in first and fifth position, which may suggest that external rotation plays a greater contributing role in ankle instability compared to plantarflexion in ballet. Future research with larger cohorts and more WBCT stress positions is needed to comprehensively understand the foot and ankle joint mechanics in this demanding sport.",https://doi.org/10.1177/2473011424s00434,
1,"C. C. Karpodini, Matthew A Wyon, N. Comoutos, Y. Koutedakis",Leg-Length in Relation to Selected Ballet Performance Indicators.,2017,Medical problems of performing artists,,https://www.semanticscholar.org/paper/a4480041ed59230cb1240eb08e04f5a09f4ee495,,165,2025-03-27 18:25:46,JournalArticle,10.21091/mppa.2017.3027,0885-1158,,32.0,3.0,165.0,169.0,1,0.13,0,4,8,"It is unclear whether the modern ballet body stereotype of long limbs is advantageous in dance performance. Therefore, we investigated the relationship between leg-length and selected dance movements representative of power, dexterity, and range of motion in ballet dancers at different competence levels. METHODS The total of 10 recreational, 24 vocational, and 10 professional ballerinas volunteered. They were subjected to: a) lower limb-length measurements, b) power tests (vertical jump-sautés and unilateral countermovement jump-temps levé), c) dexterity tests (tendus and double battement frappes), and d) flexibility tests (lateral active and passive-développé à la seconde). RESULTS For power, regression analyses revealed negative leg-length relationships in recreational dancers (p<0.05) and positive leg-length relationships in vocational dancers (p<0.05). We also found negative relationships between leg-length and dexterity in the vocational group (p=0.01). No significant predictions of leg-length on power, dexterity, and range of motion were found in professional dancers. Multiple comparisons revealed significant differences between groups only for dexterity (p<0.01) and range of motion (p<0.01). CONCLUSION Based on selected movements representative of power, dexterity, and range of motion, the present exploratory data indicate that lower limb length is not a determinative criterion for ballet success. Further studies should investigate whether body stereotypes, such as long limbs, are linked to dance injuries.",https://wlv.openrepository.com/bitstream/2436/620705/10/Dance-Karpodini%20et%20%20al_Leg-length%20in%20%20relation%20to%20selected%20ballet%20performance%20%20indicators_2017.pdf,
1,"Ilze M. Liepa, Alina B. Grudskaya",A new incremental and comprehensive approach to preschool dance education,2019,Journal of Human Sport and Exercise - 2019 - Summer Conferences of Sports Science,,https://www.semanticscholar.org/paper/92e6bc4fc8f97824e8acf93344d4a8c7104fc88e,,168,2025-03-27 18:25:46,Conference,10.14198/jhse.2019.14.proc5.27,1988-5202,,,,,,1,0.17,1,2,6,"The article describes the new technique of teaching the basics of choreography to 3 to 6 years old children using the methodology of Russian classical ballet school, modern ballet rhythmoplasty and authors’ many years teaching experience. The article provides a detailed analysis of children teaching program «Little ballerinas» by phases. The most important for children of this age is to let them plunge into the atmosphere of choreographic art, classical music, discipline and independent creativity. One of the main factors of success is the teacher and his/her willingness to interest and involve children in the process of work and creation.",https://rua.ua.es/dspace/bitstream/10045/100240/1/JHSE_14_Proc5_27.pdf,
1,J. Santos,Breves relatos de uma bailarina gorda,2020,,,https://www.semanticscholar.org/paper/8f3d60a28abc88ffb5b0b75904b3b17c913b096c,,171,2025-03-27 18:25:46,,10.5965/1808312915252020e0024,,,15.0,,1.0,15.0,1,0.2,1,1,5,"This text presents a collection of fragments about the artistic-academic research of fat ballerina Jussara Belchior. The writing deals with issues, discussions and intersections of the fat phobia as the choreographic creation of the solo piece Peso Bruto (2017), the notion of fat representation, experiences of invention and reflection on the ways of doing (art and research), a fat reference that crosses several fields of knowledge, informations constituted by the proposition that the personal is political, by Carol Hanisch and a gross writing that takes place through the author's dance practice procedures.",https://periodicos.udesc.br/index.php/dapesquisa/article/download/17968/12118,
1,"Cátia Costa, Zélia Teixeira",[The experience of pain among classical dance ballerinas: meanings derived from a qualitative study].,2019,Ciencia & saude coletiva,,https://www.semanticscholar.org/paper/542be137e244ac191f29bd7cd67d729b033235a9,,180,2025-03-27 18:25:46,JournalArticle,10.1590/1413-81232018245.04302019,1413-8123,,24.0,5.0,1657.0,1667.0,1,0.17,1,2,6,"This article presents the results of a study focused on the meaning that pain assumes in the discourse of a group of classical dance ballerinas. To achieve this, we accessed their experiences and perceptions through a semi-structured interview, to better understand the pain that is an integral part of their routines before, during and after a performance. This study is based on the discourses which emerged from a group of ten ballerinas with six or more years of training, and the method chosen to tap into the underlying meanings was Grounded Analysis or Sustained Data Analysis. The analysis of the discourses collected revealed that pursuing a dancing career involves obstacles that increase the demands felt by the ballerinas, in parallel with their desire to remain in the world of performance. Thus, it is the excessive practicing and repetitive movements which give rise to pain and injuries, which are concealed and denied so as not to impede the focus of attaining perfection. In general, the results obtained emphasize the passion for dance that involves pain as an ally to this career and force the ballerinas to varied confrontation strategies. In tandem, pain is linked to fear of injury, to the end of a career as a ballerina and the relinquishment of a dream.",http://www.scielo.br/pdf/csc/v24n5/1413-8123-csc-24-05-1657.pdf,
1,"M. Woolhouse, A. Zaranek",Intuitive Navigation in Computer Applications for People with Parkinsons,2016,,,https://www.semanticscholar.org/paper/3ae3ac73976c15cd73712d1dda92df003dae8b8a,,186,2025-03-27 18:25:46,Review,10.4172/2090-2719.1000115,,,2016.0,,,,1,0.11,1,2,9,"Research is reported concerning the development of intuitive navigation within a music-dance application designed for people with Parkinson’s disease (PD). Following a review of current research into the use of motion-sensing cameras in therapeutic contexts, we describe the method by which a relatively low-cost motion-sensing camera was coupled with a rotatable function menu. The rotatable element of the system enabled navigation of the entire menu using only two, readily performable and distinct gestures: side-swipe for function browsing; down-swipe for function selecting. To aid acceptance amongst the target audience, people with PD (who tend to be relatively elderly), the rotatable function menu was rendered as a ballerina jewelry box, with appropriate texturing and music-box style musical accompaniment. Menu implementation employed a game engine, and a software development kit allowed direct access to the camera’s functionality, enabling gesture recognition. For example, users’ side-swipe gestures spun the jewelry box (as if interacting with an object in the real world) until a desired function, presented on each facet of the box, was forward facing. Also described are features and settings, designed to ensure safe and effective use of the application, and help maintain user motivation and interest.",https://www.omicsonline.org/open-access/intuitive-navigation-in-computer-applications-for-people-with-parkinsons-2090-2719-1000115.pdf,
1,A. Śliwińska,Satisfaction or Hard Labour? Portrait of a Ballet School in 52 Percent by Rafał Skalski,2014,"International Journal of European Film, Performing Arts and Audiovisual Communication",,https://www.semanticscholar.org/paper/2f477025f10a6d193a1d074c12360d0769906c0f,,188,2025-03-27 18:25:46,JournalArticle,10.14746/I.2014.24.18,,,15.0,,165.0,170.0,1,0.09,1,1,11,"How is ballet presented in documentaries? Is Central European cinema different from cinema in the West in this respect? 52 Percent, Rafal Skalski’s documentary about Alla, a girl dreaming of becoming a ballerina, provides an intriguing answer to this question. Th is article compares 52 Percent by Rafal Skalski with two documentaries made in the West (First Position and Only When I Dance), which also show the endeavours of young people who want to fulfil their dreams of becoming ballet dancers. Alla tries to enrol in the famous Russian Agrippina Vaganova Academy of Russian Ballet in Sankt Petersburg. Th e exams are really tough, and she must do additional exercises to lengthen her legs (she lacks 0.4% to achieve the perfect leg-upper body ratio). The girl cannot make her legs longer, although she tries hard. Her days fi lled with exercise are filmed in long, static shots. There is no joy or enthusiasm. Sweat and tiredness are a part of strenuous exercise. Alla does not spin on a roof, nor does she jump rhythmically while cooking, like the characters of First Position and Only When I Dance. There is nothing from a fairy tale or Hollywood in her experiences. Additionally, Skalski’s fi lm breaks the myth of the dancer’s body being strong and inexhaustible. This is how we traditionally look at ballet, where there is no place for showing weakness.",https://doi.org/10.14746/i.2014.24.18,
1,Caroline Marie,"The Fountainpen and the Metronome: Bloomsbury Dancing, or not",2005,Cahiers victoriens et édouardiens,,https://www.semanticscholar.org/paper/1b6e2bd94bea5da47c192363cd5f0c5aa42301d4,,194,2025-03-27 18:25:46,JournalArticle,10.4000/cve.13624,0220-5610,,,,,,1,0.05,1,1,20,"When Lydia Lopokova, the Russian ballerina, married John Maynard Keynes, the world-famous economist, the match met with fierce disapproval on the part of his Bloomsbury friends. It may be argued that the fact that the Bloomsbury set overlooked Lydia Lopokova's love for words and poetical frame of mind so as to assign the silent part of the muse to her epitomizes the way they failed to fully acknowledge how the grammar of dance might have enriched the more canonical art forms they were familiar with.",https://doi.org/10.4000/cve.13624,
1,Daria Khokhlova,"Features of the plastic embodiment of the images of Oberon and Titania in the ballet by J. Neumeier's ""A Midsummer Night's Dream""",2022,Культура и искусство,,https://www.semanticscholar.org/paper/0ec1cdea86226e32b626d68c91eecbabe3caec35,,196,2025-03-27 18:25:46,JournalArticle,10.7256/2454-0625.2022.4.37829,2222-1956,,,,,,1,0.33,1,1,3,"In this article, a meaningful interpretation of the plastic solution is carried out by choreographer J. Neumeier created images of Titania and Oberon in order to identify their choreographic features in the context of the ballet ""A Midsummer Night's Dream"" and the choreographer's work as a whole. In the course of the research, the author applied comparative-historical, ideological-artistic and analytical methods. The theoretical basis of the research was the methods of ballet analysis approved by the historians of the ballet Dobrovolskaya, Krasovskaya, Surits; the methodological basis for the analysis of choreography were the works of ballet master and ballet theorist Lopukhov. In the course of the source analysis, the author used video materials from the archives of the Hamburg ""Ballettzentrum"" and the Moscow Bolshoi Theater.A detailed analysis of the choreographic score of Titania and Oberon's parts made it possible to identify the following author's solutions related to the new research results. In the first duet of Oberon and Titania, Neumeier forms plastic leitmotifs, which are developed in further appearances of the characters. The choreographer uses emphatically profiled, graphic and carefully geometric positions of the performers' bodies, additionally accentuating this with tight-fitting costumes; the parties receive active choreographic development based on a technically saturated duet dance, replete with high supports with acrobatic elements using extreme flexibility and stretching of the ballerina. So, when setting the analyzed roles, J. Neumeier used qualitatively new, including non-traditional plastic methods, which were significant in the context of his production of A Midsummer Night's Dream and influenced the further formation of the choreographic style of the choreographer.",http://nbpublish.com/library_get_pdf.php?id=37829,
0,"Marina Schulz, Kari Bø, Marte Charlotte Dobbertin Gram","Knowledge and Communication About the Menstrual Cycle Among Rhythmic Gymnasts, Ballerinas, and Dancers",2024,International Journal of Environmental Research and Public Health,,https://www.semanticscholar.org/paper/f054f29c255f96e4068ed1f498fe744e4d8d6f41,,213,2025-03-27 18:25:46,JournalArticle,10.3390/ijerph22010013,1660-4601,,22.0,,,,0,0.0,0,3,1,"While moderate exercise supports regular menstrual cycle (MC) function, many female athletes experience MC symptoms that negatively influence their training and performance. Hereby, knowledge and communication about this topic are important to promote an athlete’s health and wellbeing. Hence, this study aimed to assess the knowledge and communication surrounding the MC among Norwegian rhythmic gymnasts, ballerinas, and dancers. In total, 116 rhythmic gymnasts, ballerinas, and dancers aged ≥ 16 years training ≥ 3 days per week completed an electronic questionnaire. Of these, 63% (n = 73) reported a lack of knowledge about the MC’s influence on physical fitness and performance, and 39% (n = 45) rated their coaches’ or pedagogues’ knowledge as low. With only 32% of participants discussing the MC with their coaches/pedagogues, communication was found to be limited. Seventy-three percent felt uncomfortable during training or competition due to their attire and recommended darker colors and more options in size and layering. The study highlights a significant gap in knowledge and communication about the MC among female athletes and coaches/pedagogues in aesthetic sports. It also recommends improving athletes’ choice of attire for greater comfort and confidence.",https://doi.org/10.3390/ijerph22010013,
0,"H. S. André, F. Benatti",Tracking of eating disorders symptoms and evaluation of body image perception in ballerinas,2019,,,https://www.semanticscholar.org/paper/e6c601d7d977a98d51f30766b9149bd05d993c28,,221,2025-03-27 18:25:46,,10.20396/revpibic2720192026,,,,,,,0,0.0,0,2,6,"A cross-sectional study was conducted with 14 participants from 18 to 30 years old who dance classical ballet at academies in the city of Campinas/SP, Brazil; in order to analyze the presence of symptoms of eating disorders development and the body image perception and (in) satisfaction in classical ballet practitioners. Quantitative data were generated through questionnaires (BITE, BES, EAT-26 and Stunkard's Scale), and qualitative data through focus groups. Approximately half of the dancers had symptoms of eating disorders as well as dissatisfaction with their body image, data that are possibly related to the fact that the participants do restrictive diets on a recurring basis in order to achieve a leaner body than they consider healthy. In addition, few participants had a nutritional follow-up, suggesting a low participation of qualified professionals in this sport, which would be extremely important to avoid the development of eating disorders symptoms, besides helping to increase sports performance and improve dancers life quality.",https://econtents.bc.unicamp.br/eventos/index.php/pibic/article/download/2026/2081,
0,Сяоюй Хуан,CONCEPT THEATER IN M. PLISETSKAYA’S INDIVIDUAL-AUTHOR’S PICTURE OF THE WORLD,2022,Tomsk state pedagogical university bulletin,,https://www.semanticscholar.org/paper/deebfe91b1a54c49041576333897504df42f9a2e,,227,2025-03-27 18:25:46,JournalArticle,10.23951/1609-624x-2022-4-73-84,,,,,,,0,0.0,0,1,3,"Введение. В настоящее время изучение языковой картины мира (ЯКМ) осуществляется в различных областях гуманитарных наук. Вербализация и реконструкция индивидуальной картины мира являются важными задачами современной лингвистики, осуществляются на основе анализа конкретных концептов. Рассматривается концепт театр в индивидуально-авторской картине мира Майи Плисецкой.Цель – на фоне национальной картины мира определить понятийные, образные и оценочные составляющие концепта театр, которые характерны для индивидуально-авторской картины мира М. Плисецкой.Материал и методы. Исследование проводится на материале книги воспоминаний балерины М. Плисецкой «Я, Майя Плисецкая», а также в качестве материала выступают Национальный корпус русского языка и лексикографические источники разных типов. В работе используются традиционные методы и приемы семасиологического (компонентного, дефиниционного, контекстного, дискурсивного) исследования, а результаты этого анализа последовательно осмысливаются с когнитивных позиций и в результате этого выстраиваются ментальные модели.Результаты и обсуждение. Театр в русской картине мира является одним из главных концептов, он и занимает важное место в авторской картине мира М. Плисецкой. Сопоставление материалов толковых и ассоциативных словарей и анализы фрагментов текстов, извлеченных из Национального корпуса русского языка, позволяют выявить понятийные, образные и оценочные признаки концепта в национальной картине мира. В русской культуре и литературе театр не только относится к искусству, но и влияет на нравственные и моральные качества народа, приносит эстетическое наслаждение, способствует развитию личности. Для реконструкции индивидуально-авторского концепта театр моделировали ассоциативно-смысловое поле (АСП) театр в мемуарном дискурсе. В исследуемое поле входят 263 лексемы, которые разделены на шесть микрополей: танцевальная и музыкальная терминология; театр как здание или место; люди, имеющие отношение к театру; различные виды театральной деятельности; атрибуты театральной деятельности и театр в системе советского государства. Выявив ассоциации и оценочные дискурсы, связанные с театром, обнаружена высокая эмоциональность и экспрессивность. Признаки театра (в большинстве случаев Большого театра) на ценностном уровне можно разделить на четыре части: Большой в парадигме советской власти, закулисье Большого театра, театр как тяжелый и порой опасный труд и Большой как жизнь и судьба М. Плисецкой. Заключение. М. Плисецкая видела театр изнутри, это позволяет раскрыть особенности концепта в ее индивидуально-авторской картине мира: на понятийном уровне театр шире и богаче, чем в национальной картине мира, в АСП входят лексемы, связанные со сценой, балетом, музыкой, публикой, идеологической цензурой и др. На образном и ценностном уровнях в представлении автора театр многогранен, для автора в юности предстает как источник удовольствия и радости в тяжелое время, затем концепт театр соотносится только с Большим, эмоционально-оценочно усложняется: отношение балерины к театру двойственно: возмущение, презрение к Большому в парадигме советской власти, с другой стороны, театр для М. Плисецкой – вся жизнь, для сцены, публики, творчества, балета чаще всего встречаются положительные эмоциональные оценки. Ценностные признаки выражаются эмоционально-оценочной лексикой, языковыми и окказиональными метафорами, синтаксическим параллелизмом и эмоциональным контрастом. Introduction. At present, the study of the linguistic picture of the world is carried out in various fields of the humanities. Verbalization and reconstruction of an individual picture of the world are one of the most important tasks of modern linguistics, this is carried out on the basis of an analysis of specific concepts. This article discusses the concept of theater in the individual-author’s world picture of M. Plisetskaya.The aim of our study is determining the conceptual, figurative and evaluative components of the concept of theater, which are characteristic of the individual author’s world picture of Maya Plisetskaya (M. P.) in the background of the national picture of the world. Material and methods. The study is based on the book of memoirs of the ballerina Maya Plisetskaya “I, Maya Plisetskaya”, as well as the National Corpus of the Russian Language and lexicographic sources of various types. In this study we use traditional methods and techniques of semasiological research (component, definitional, contextual, discursive analysis), and the results of these analyzes are consistently comprehended from cognitive perspective and, as a result, mental models are built.Results and discussion. Theater in the Russian picture of the world is one of the main concepts, it occupies an important place in the author’s world picture of M. Plisetskaya. Comparison of materials from explanatory and associative dictionaries and analyzes of fragments of texts, which are extracted from the National Corpus of the Russian Language, allow us to identify the conceptual, figurative and evaluative features of the concept in the national picture of the world. In Russian culture and literature, theater not only refers to art, but also affects the moral qualities of people, brings to them aesthetic pleasure, and contributes to the development of individual. We modeled the associative-semantic field of theater in memoir discourse to reconstruct the individual-author’s theater. The field includes 263 lexemes, divided into 6 microfields: dance and music terminology, theater as a building or place, people related to the theater, various types of theatrical activity, attributes of theatrical activity and theater in the system of the Soviet state.Having identified associations and evaluative discourses, which are associated with theater, we found high emotionality and expressiveness, the features of the theater (in most cases the Bolshoi Theater) at the value level can be divided into 4 parts: Bolshoi Theater in the paradigm of Soviet power, backstage of the Bolshoi, theater as heavy and dangerous work, and Bolshoi as the life and fate of M. Plisetskaya.Conclusion. M. P. saw the theater from the inside, this allows us to reveal the features of the concept in her individual author’s picture of the world: at the conceptual level, theater is wider and richer than in the national picture of the world, our associative-semantic field includes lexemes, which are associated with the stage, ballet, music, audience, ideological censorship, etc. At the figurative and value levels, in the author’s view, theater is multifaceted; For the author, in her youth it appears as a source of pleasure and joy in difficult times, then the concept of theater correlates only with the Bolshoi, it becomes emotionally and evaluatively complicated: attitude of M. P. to theater is ambivalent: indignation, contempt for the Bolshoi in the paradigm of Soviet power, on the other hand, for M. P. theater is all her life, When it is about the stage, the public, and the creativity of the ballet, there are often positive emotional assessments. Value signs are expressed by emotional and evaluative vocabulary, linguistic and occasional metaphors, syntactic parallelism and emotional contrast.",https://vestnik.tspu.edu.ru/files/vestnik/PDF/articles/khuan_syaoyuy_.._73_84_4_222_2022.pdf,
0,Yeva Kovalenko,The Premiere of the Ballet «Dante» on the National Opera of Ukraine` Stage,2023,Folk art and ethnology,,https://www.semanticscholar.org/paper/da9fc43061aff2f22fe1c8132a69376b0838ced2,,233,2025-03-27 18:25:46,JournalArticle,10.15407/nte2023.03.084,2664-4282,,,,,,0,0.0,0,1,2,"The article describes the premiere of the ballet «Dante», which was performed at the National Opera of Ukraine in June 2021. The director of the ballet, dedicated to the 700th anniversary of the death of the outstanding Italian Renaissance humanist poet Dante Alighieri, was Yaroslav Ivanenko, a graduate of the Kyiv State Choreographic School who began his dancing career at the National Opera and has worked abroad since 1996, including as a soloist with the Hamburg Ballet under the direction of John Neumayer in 1998-2010. Yaroslav Ivanenko has extensive experience in ballet mastery, his choreographic productions have been repeatedly honoured with prestigious awards. Since 2011, he has been heading the ballet troupe of the Kiel Opera House in Germany, where he has staged many ballets in various choreographic styles. The staging of Dante at the National Opera of Ukraine was an interesting experience both for the Kyiv ballet troupe, which got acquainted with new choreographic vocabulary, and for the choreographer himself, for whom the creation of an original full-scale performance based on Dante’s biography and works was a new stage in his development, compared to working on plotless ballets and interpreting well-known classical plots. In an interview with the author of the article, a former ballerina of the National Opera of Ukraine, Yaroslav Ivanenko revealed the details of the work on the staging of Dante on the Kyiv stage, the creation of the director’s concept of the performance, the musical composition, which harmoniously combines works by classical and contemporary composers, the choreographic text, and shared his thoughts on the prospects for the development of ballet art and culture in general. In particular, the ballet master, who has also staged «Romeo and Juliet» and « Evgeny Onegin», analyses the images of these classical works in the context of the present, and finds semantic parallels with the story of Dante’s ideal love for Beatrice, whose image inspired the artist to create sonnets and poems that became part of the treasury of Italian Renaissance poetry.",https://nte.etnolog.org.ua/uploads/2023/3/publications/84.pdf,
0,"Maria-Luise Petrovic-Erfurth, Albena Jordanova",Mind-body control: a new perspective on motor neuron function,2024,Signal Transduction and Targeted Therapy,,https://www.semanticscholar.org/paper/d4991c09601885023ca0e6197a606fb8a613becd,,239,2025-03-27 18:25:46,JournalArticle,10.1038/s41392-024-01922-0,2059-3635,,9.0,,,,0,0.0,0,2,1,"A recent study published in Nature 1 used an optogenetically-activated behavioral paradigm in fruit ﬂ ies to demonstrate that individual motor neurons command their target muscles in a biased manner to execute body movements, based on the mechanosensory feedback preceding the movement. This ﬁ nding contradicts the current postulate that activation of a speci ﬁ c motor neuron would always result in a pre-determined ﬁ xed muscle response, adding important new perspectives in the ﬁ elds of neurobiology, biomechanics, and robotics. When a dancing ballerina executes her turns, she typically controls her head position and ﬁ xes her gaze on a single orientation point. This spotting technique helps her to maintain balance and to prevent dizziness during her complex movements. But how is this mind-body control achieved from a neurobiological point of view? All motor behavior requires signal transduction from the brain towards the appropriate target muscles. The efferent neurons conveying the signal from the central nervous system to the periphery are known as motor neurons (MNs). Upper MNs start in the cortex and brain stem from where they transmit neural signals via long axonal processes to interneurons and lower MNs in the spinal cord. Then, lower MNs carry the signal onto their respective target muscles, to which they connect via a terminal structure known as a neuromuscular junction (NMJ). Here, a neurotransmitter is released into the synaptic cleft, leading to the electrical activation and contraction of the muscle ﬁ bers. Lower MNs are therefore regarded as the ﬁ nal, common elements of the neuronal signal transduction chain necessary for the execution of movements. Despitethis classical hierarchical view on the composition of motor circuits, remarkably little is known about the exact contributions that individual neurons or muscles of the motor system make to achieve a speci ﬁ c movement. Dissection of such",https://doi.org/10.1038/s41392-024-01922-0,
0,"Tania Machado Matias, C. Moraes",The Therapy Taping Method in Halux Valgo of Ballerinas,2020,Biomedical Journal of Scientific & Technical Research,,https://www.semanticscholar.org/paper/d36f5cccdab394e43dfcccc3f5a1fb68db96d966,,244,2025-03-27 18:25:46,JournalArticle,10.26717/bjstr.2020.27.004565,2574-1241,,,,,,0,0.0,0,2,5,"One of the problems described in classical dancers is the hallux valgus, a deformity caused by valgus deviation...",https://biomedres.us/pdfs/BJSTR.MS.ID.004565.pdf,
0,A. Lago,Innovations in Research and Development of Scientific Procedures to Reach the Success and the Excellence by Means of Psychology Applied to the High Performance,2017,,,https://www.semanticscholar.org/paper/d20ce900fb93ab5d4dfd98f880910a1b3273aa15,,245,2025-03-27 18:25:46,,10.5772/INTECHOPEN.68490,,,,,,,0,0.0,0,1,8,"In this chapter, the author discusses a new and specialized psychological intervention with scientific procedures in environments of high performance, showing his experience and achievements obtained in the sport and in the high-level art area. The author has intervened as scientist of support in seven Olympian cycles, being the person in charge of the mental training of numerous champions of the World Sport and Olympian of differ- ent disciplines and nationalities. These methods, developed during three decades, have been applied to the sports and not Olympian disciplines with optimal results. In 1988, these methods were adapted to the professional world of the art by the collaboration that the author established with the mythical Prima Ballerina Assoluta and choreographer, director of Cuba’s National Ballet Company, Ms. Alicia Alonso. They began to work at the mental training of some of the most prestigious international artists at the area of dance and extending the investigations and interventions to other artistic areas, such as theatre, cinema and, especially, music, where the author has been working directly with some of the first world figures of this specialty.",https://doi.org/10.5772/intechopen.68490,
0,T. Chatterley,The White Ballets by R. Kupesic,2012,ACM Sigmod Digital Review,,https://www.semanticscholar.org/paper/d191bb146d471fd405207111fc4de1be3f75892b,,248,2025-03-27 18:25:46,Review,10.20361/G21S31,,,1.0,,,,0,0.0,0,1,13,"Kupesic, Rajka. The White Ballets . Toronto, ON: Tundra Books, 2011. Print Many classical ballets choreographed in the 1800s are considered “white ballets,” since during at least one scene, the prima ballerina and the dancers in the corps de ballet are all costumed in traditional long white tutus. This work by former ballerina Rajka Kupesic retells the storylines for three of these ballets: Swan Lake, Giselle, and La Bayadere. Each story is illustrated with reproductions of four of Kupesic’s paintings. The book’s introduction explains a bit about this background and gives Kupesic’s reasons for choosing these ballets. It would have been helpful if she had mentioned other “ballets blancs” such as “Les Sylphides” so interested readers could seek information about them as well. Each story is followed by an “About the ballet” page. This page includes a brief history of the ballet’s early performances, identifies the choreographer and musical composer, and provides a commentary about each illustration and its meaning. The dust cover displays one of the images from “Swan Lake” while the image on the front cover depicts a scene from “Giselle.” The work is labeled as being for all ages and indeed there is something for everyone. The stories are told using simple language that young girls could read, while the commentaries would be appreciated by an older audience. Despite the explanations, young children may not understand the nuances of the artwork. The paintings are intended to portray the atmosphere of the performance, though younger readers may have preferred a more literal interpretation of the story. I fear the reprinting of the paintings may have led to some loss of their intended effect. I would not have noticed the application of gold leaf had it not been mentioned, and in the two page “Swan Lake” illustration, although the eye is supposed to be drawn to the image of Odette in the back window, the page fold interferes. Art is subjective, and many readers may find the illustrations breathtaking. While there are many beautiful elements to the illustrations such as the costuming and backgrounds, there are certain features that are not to my personal liking. Several dancers assume poses from the actual choreography, but in several cases the postures look awkward with overly inclined heads and weirdly proportioned and angled legs. One always thinks of ballerinas as beautiful young maidens but these dancers seem to have very prominent noses and oddly spaced eyes. The faces all seem to have the same emotionless expression, and the poses all seem quite static with little allusion to movement. Despite my comments about the illustrations, many people will appreciate the artwork. The “About” pages will be beneficial for aspiring ballerinas as they learn some dance history and something of the choreographers and composers of the major classical ballets. Because the stories themselves stay true to the ballets and can be enjoyed by readers of all ages, this work would make a nice addition to any ballet lover’s personal library. Recommended: 3 out of 4 stars Reviewer: Trish Chatterley Trish is a Public Services Librarian for the John W. Scott Health Sciences Library at the University of Alberta. In her free time she enjoys dancing, gardening, and reading books of all types.",https://doi.org/10.20361/g21s31,
