Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
150,D. Alexander,"Globalization of disaster: trends, problems and dilemmas.",2006,Journal of International Affairs,,https://www.semanticscholar.org/paper/2e2433f9756ae616ec88e0f41b229e3669b87256,,31,2025-03-26 09:33:41,Review,,,,59.0,,2.0,22.0,150,7.89,150,1,19,,,
138,"Craig O'Neill, A. Lenardic",Geological consequences of super‐sized Earths,2007,Geophysical Research Letters,,https://www.semanticscholar.org/paper/8340e771fd2b397ac2efc272765887a84315eb6b,,32,2025-03-26 09:33:41,JournalArticle,10.1029/2007GL030598,,,34.0,,,,138,7.67,69,2,18,,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1029/2007GL030598,
135,"M. Pearlman, C. Noll, E. Pavlis, F. LeMoine, Ludwig Combrink, J. Degnan, G. Kirchner, U. Schreiber",The ILRS: approaching 20 years and planning for the future,2019,Journal of Geodesy,,https://www.semanticscholar.org/paper/57992b8afd50634b8edb29e20aa8406c5b5f5c79,,33,2025-03-26 09:33:41,Review,10.1007/s00190-019-01241-1,0949-7714,,,,1.0,20.0,135,22.5,17,8,6,,,
130,R. Kroes,Precise relative positioning offormation flying Spacecraft using GPS,2006,,,https://www.semanticscholar.org/paper/20e1f6b0ad4fc4c70ac2137e31123b7ac8c1c152,,34,2025-03-26 09:33:41,Review,,,,,,,,130,6.84,130,1,19,,,
127,"G. Ramillien, A. Cazenave, O. Brunau",Global time-variations of hydrological signals from GRACE satellite gravimetry,2004,Geophysical Journal International,,https://www.semanticscholar.org/paper/681712ad0989e4afd50dea313b9ec187abd190b2,,35,2025-03-26 09:33:41,JournalArticle,10.1111/J.1365-246X.2004.02328.X,,,158.0,,813.0,826.0,127,6.05,42,3,21,,https://hal.archives-ouvertes.fr/hal-00280243/file/158-3-813.pdf,
127,"A. Cazenave, A. Souriau, K. Dominh","Global coupling of Earth surface topography with hotspots, geoid and mantle heterogeneities",1989,Nature,,https://www.semanticscholar.org/paper/02690c96fa1920b406b963cb137f8f589c7ce86e,,36,2025-03-26 09:33:41,JournalArticle,10.1038/340054A0,0028-0836,,340.0,,54.0,57.0,127,3.53,42,3,36,,,
125,"T. Baker, M. Bos",Validating Earth and ocean tide models using tidal gravity measurements,2003,Geophysical Journal International,,https://www.semanticscholar.org/paper/43e9dbb829858008d8df3063aaf1217ede1e87a8,,37,2025-03-26 09:33:41,JournalArticle,10.1046/J.1365-246X.2003.01863.X,,,152.0,,468.0,485.0,125,5.68,63,2,22,,https://academic.oup.com/gji/article-pdf/152/2/468/5926626/152-2-468.pdf,
122,"M. Sambridge, H. Tkalčić, Andrew Jackson",Benford's law in the natural sciences,2010,Geophysical Research Letters,,https://www.semanticscholar.org/paper/4a89dec398829629219030b9fa7988e273a428fb,,38,2025-03-26 09:33:41,JournalArticle,10.1029/2010GL044830,,,37.0,,,,122,8.13,41,3,15,,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1029/2010GL044830,
120,"J. R. Cochran, M. Talwani",Free-air gravity anomalies in the world's oceans and their relationship to residual elevation,1977,Geophysical Journal International,,https://www.semanticscholar.org/paper/3d1ae31b2783f761ada0cd2344ca1fcbe0bbfb26,,39,2025-03-26 09:33:41,JournalArticle,10.1111/J.1365-246X.1977.TB01334.X,,,50.0,,495.0,552.0,120,2.5,60,2,48,,https://academiccommons.columbia.edu/doi/10.7916/D86W9NR0/download,
116,"A. Zsom, S. Seager, J. de Wit, V. Stamenković",TOWARD THE MINIMUM INNER EDGE DISTANCE OF THE HABITABLE ZONE,2013,The Astrophysical Journal,,https://www.semanticscholar.org/paper/bd9205ef42bae63e0f0ea448ed69a9a82a7e8e7e,,40,2025-03-26 09:33:41,JournalArticle,10.1088/0004-637X/778/2/109,,,778.0,,,,116,9.67,29,4,12,,https://iopscience.iop.org/article/10.1088/0004-637X/778/2/109/pdf,
113,"H. K. Eissler, H. Kanamori","A single-force model for the 1975 Kalapana, Hawaii, Earthquake",1987,Journal of Geophysical Research,,https://www.semanticscholar.org/paper/71780020987189057c5d0b00368059f9ff8db624,,41,2025-03-26 09:33:41,JournalArticle,10.1029/JB092IB06P04827,,,92.0,,4827.0,4836.0,113,2.97,57,2,38,,https://authors.library.caltech.edu/records/2sfpe-qv357/files/HKjgr87.pdf?download=1,
112,"R. Farquhar, D. Dunham",A new trajectory concept for exploring the earth's geomagnetic tail,1981,Journal of Guidance Control and Dynamics,,https://www.semanticscholar.org/paper/f7750ec4bf382f0ed0eeae0937a8ffec568b8b86,,42,2025-03-26 09:33:41,JournalArticle,10.2514/3.19733,,,4.0,,192.0,196.0,112,2.55,56,2,44,,,
112,M. Wolff,Direct measurements of the Earth's gravitational potential using a satellite pair,1969,Journal of Geophysical Research,,https://www.semanticscholar.org/paper/bc518ac463973891ece79cab11ed77953fb5b5bc,,43,2025-03-26 09:33:41,Review,10.1029/JB074I022P05295,,,74.0,,5295.0,5300.0,112,2.0,112,1,56,,,
108,"B. Huat, S. Kazemian, A. Prasad, M. Barghchi",State of an art review of peat: general perspective,2011,International Journal of Physical Sciences,,https://www.semanticscholar.org/paper/0828f143397624d67b1a9bbccc5d5c33bc908f3d,,44,2025-03-26 09:33:41,Review,,,,6.0,,1988.0,1996.0,108,7.71,27,4,14,,,
106,"S. Werth, A. Güntner, R. Schmidt, J. Kusche",Evaluation of GRACE filter tools from a hydrological perspective,2009,Geophysical Journal International,,https://www.semanticscholar.org/paper/7b940ecfc2a1c7e3747cafe382cdde440c0cb8f4,,45,2025-03-26 09:33:41,JournalArticle,10.1111/J.1365-246X.2009.04355.X,,,179.0,,1499.0,1515.0,106,6.63,27,4,16,,https://gfzpublic.gfz-potsdam.de/pubman/item/item_239653_3/component/file_2168914/239653.pdf,
104,"M. Way, I. Aleinov, D. S. Amundsen, Mark Chandler, T. Clune, A. Genio, Y. Fujii, M. Kelley, N. Kiang, L. Sohl, K. Tsigaridis",Resolving Orbital and Climate Keys of Earth and Extraterrestrial Environments with Dynamics (ROCKE-3D) 1.0: A General Circulation Model for Simulating the Climates of Rocky Planets,2017,The Astrophysical Journal Supplement Series,,https://www.semanticscholar.org/paper/1ae984b97f837a06f02501381c1acacd5d78d227,,46,2025-03-26 09:33:41,JournalArticle,10.3847/1538-4365/aa7a06,,,231.0,,,,104,13.0,10,11,8,,http://arxiv.org/pdf/1701.02360,
102,"Helmut Rauch, Samuel A. Werner",Neutron Interferometry: Lessons in Experimental Quantum Mechanics,2001,Measurement Science and Technology,,https://www.semanticscholar.org/paper/911d639694efff0def3564a1b411383723ebaf18,,47,2025-03-26 09:33:41,Review,10.1088/0957-0233/12/3/707,,,12.0,,355.0,355.0,102,4.25,51,2,24,,,
102,"C. Milzow, P. E. Krogh, P. Bauer‐Gottwein","Combining satellite radar altimetry, SAR surface soil moisture and GRACE total storage changes for hydrological model calibration in a large poorly gauged catchment",2011,Hydrology and Earth System Sciences,,https://www.semanticscholar.org/paper/33425d58746d30b388e23d6355cf135276293503,,48,2025-03-26 09:33:41,JournalArticle,10.5194/HESS-15-1729-2011,,,15.0,,1729.0,1743.0,102,7.29,34,3,14,"Abstract. The availability of data is a major challenge for hydrological modelling in large parts of the world. Remote sensing data can be exploited to improve models of ungauged or poorly gauged catchments. In this study we combine three datasets for calibration of a rainfall-runoff model of the poorly gauged Okavango catchment in Southern Africa: (i) surface soil moisture (SSM) estimates derived from radar measurements onboard the Envisat satellite; (ii) radar altimetry measurements by Envisat providing river stages in the tributaries of the Okavango catchment, down to a minimum river width of about one hundred meters; and (iii) temporal changes of the Earth's gravity field recorded by the Gravity Recovery and Climate Experiment (GRACE) caused by total water storage changes in the catchment. The SSM data are shown to be helpful in identifying periods with over-respectively underestimation of the precipitation input. The accuracy of the radar altimetry data is validated on gauged subbasins of the catchment and altimetry data of an ungauged subbasin is used for model calibration. The radar altimetry data are important to condition model parameters related to channel morphology such as Manning's roughness. GRACE data are used to validate the model and to condition model parameters related to various storage compartments in the hydrological model (e.g. soil, groundwater, bank storage etc.). As precipitation input the FEWS-Net RFE, TRMM 3B42 and ECMWF ERA-Interim datasets are considered and compared.",https://hess.copernicus.org/articles/15/1729/2011/hess-15-1729-2011.pdf,
100,B. Lazier,"Earthrise; or, The Globalization of the World Picture",2011,The American Historical Review,,https://www.semanticscholar.org/paper/ae1aa25f525d8507fd6c1f69a85dc20bb6c9d021,,49,2025-03-26 09:33:41,JournalArticle,10.1086/AHR.116.3.602,,,116.0,,602.0,630.0,100,7.14,100,1,14,"IN 1990, THE GERMAN ASTRONOMERS Freimut Borngen and Lutz Schmadel named an asteroid after one of the foremost political philosophers of the twentieth century, the German Jewish emigre Hannah Arendt.1 Whether Arendt would have appreciated the gesture is uncertain.2 After all, she opened her philosophical masterpiece The Human Condition (1958) by voicing grave concerns about a second satellite— Sputnik. In 1957, man had for the first time propelled his artifacts into the beyond, and he was likely to follow by propelling himself as well. But to desire to depart from the scene of the world, she felt, meant also to think of the world as something worth leaving. To emancipate ourselves from its physical limits—gravity—meant also to emancipate ourselves from the gravity of its existential claims upon us. Sputnik therefore embodied an impulse already much in evidence on Earth—to create an artificial planet. In Sputnik the ambitions of modern man lay revealed.3 These ambitions were ominous. They had also in part been realized. The Human Condition appeared not long after Arendt’s famous study The Origins of Totalitarianism (1951), and she advanced through Sputnik some of the themes broached in that earlier effort. Totalitarianism, it turns out, shared something important with the Russian satellite. Sputnik embodied a desire to fabricate an artificial substitute for the living Earth. Totalitarianism, in turn, distinguished itself from every other form of rule in its ambition to create a new world fit to compete with this one, the nontotalitarian world, and its success was to be measured in the consistency of its artful fiction. Totalitarian regimes create an “artificially fabricated insanity,” and “their art consists in using and at the same time transcending the elements of reality.”4 To-",https://academic.oup.com/ahr/article-pdf/116/3/602/25735542/116-3-602.pdf,
