Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
68,"Sani Abba, Jonah Wadumi Namkusong, Jeong-A Lee, M. Crespo",Design and Performance Evaluation of a Low-Cost Autonomous Sensor Interface for a Smart IoT-Based Irrigation Monitoring and Control System,2019,"Sensors (Basel, Switzerland)",,https://www.semanticscholar.org/paper/2cd00f53f5d0ce19973f44ca7b911cb67dba7249,,253,2025-03-24 12:23:19,JournalArticle,10.3390/s19173643,1424-8220,,19.0,,,,68,11.33,17,4,6,"Irrigation systems are becoming increasingly important, owing to the increase in human population, global warming, and food demand. This study aims to design a low-cost autonomous sensor interface to automate the monitoring and control of irrigation systems in remote locations, and to optimize water use for irrigation farming. An internet of things-based irrigation monitoring and control system, employing sensors and actuators, is designed to facilitate the autonomous supply of adequate water from a reservoir to domestic crops in a smart irrigation systems. System development lifecycle and waterfall model design methodologies have been employed in the development paradigm. The Proteus 8.5 design suite, Arduino integrated design environment, and embedded C programming language are commonly used to develop and implement a real working prototype. A pumping mechanism has been used to supply the water required by the soil. The prototype provides power supply, sensing, monitoring and control, and internet connectivity capabilities. Experimental and simulation results demonstrate the flexibility and practical applicability of the proposed system, and are of paramount importance, not only to farmers, but also for the expansion of economic activity. Furthermore, this system reduces the high level of supervision required to supply irrigation water, enabling remote monitoring and control.",https://www.mdpi.com/1424-8220/19/17/3643/pdf?version=1566444487,
68,"M. S. Hossain, L. Qian, M. Arshad, Shamsuddin Shahid, S. Fahad, J. Akhter",Climate change and crop farming in Bangladesh: an analysis of economic impacts,2019,International Journal of Climate Change Strategies and Management,,https://www.semanticscholar.org/paper/1a2e4cda009136a3d85ddaab4495ca9e1e9bf743,,254,2025-03-24 12:23:19,Review,10.1108/IJCCSM-04-2018-0030,1756-8692,,,,,,68,11.33,11,6,6,"Purpose Changes in climate may have both beneficial and harmful effects on crop yields. However, the effects will be more in countries whose economy depends on agriculture. This study aims to measure the economic impacts of climate change on crop farming in Bangladesh. Design/methodology/approach A Ricardian model was used to estimate the relationship between net crop income and climate variables. Historical climate data and farm household level data from all climatic zones of Bangladesh were collected for this purpose. A regression model was then developed of net crop income per hectare against long-term climate, household and farm variables. Marginal impacts of climate change and potential future impacts of projected climate scenarios on net crop incomes were also estimated. Findings The results revealed that net crop income in Bangladesh is sensitive to climate, particularly to seasonal temperature. A positive effect of temperature rise on net crop income was observed for the farms located in the areas having sufficient irrigation facilities. Estimated marginal impact suggests that 1 mm/month increase in rainfall and 10°C increase in temperature will lead to about US$4-15 increase in net crop income per hectare in Bangladesh. However, there will be significant seasonal and spatial variations in the impacts. The assessment of future impacts under climate change scenarios projected by Global Circulation Models indicated an increase in net crop income from US$25-84 per hectare in the country. Research limitations/implications The findings of this study indicate the need for development practitioners and policy planners to consider both the beneficial and harmful effects of climate change across different climatic zones while designing and implementing the adaptation policies in the country. Originality/value Literature survey of the Web of Science, Science Direct and Google Scholar indicates that this study is the first attempt to measure the economic impacts of climate change on overall crop farming sector in Bangladesh using an econometric model.",https://www.emerald.com/insight/content/doi/10.1108/IJCCSM-04-2018-0030/full/pdf?title=climate-change-and-crop-farming-in-bangladesh-an-analysis-of-economic-impacts,
65,"Tawia Abbam, F. Johnson, J. Dash, S. Padmadas","Spatiotemporal Variations in Rainfall and Temperature in Ghana Over the Twentieth Century, 1900–2014",2018,Earth and Space Science,,https://www.semanticscholar.org/paper/34643a27c56f03215ea3fb093b51f07144003ebb,,268,2025-03-24 12:23:19,JournalArticle,10.1002/2017EA000327,,,5.0,,120.0,132.0,65,9.29,16,4,7,"Climate‐dependent subsistence agriculture remains the main livelihood for most populations in Ghana. The spatiotemporal variations in rainfall and temperature have influence particularly in poorly‐developed agrarian regions with limited or no irrigation infrastructure. Therefore, a systematic understanding of climate patterns across space and time is important for mitigating against food insecurity and household poverty. Using over a century of high‐spatial resolution data, this study examines the spatiotemporal variations in rainfall and temperature across Ghana to identify climate‐stressed locations with potential effect on the production of major staple crops. The data for the analysis were drawn from the University of Delaware's Gridded Precipitation and Temperature Monthly Climatology version 4.01. The analysis was restricted to the main crop‐growing periods (March to December). The Mann‐Kendall nonparametric regression test was used to examine significant changes in rainfall variability and temperature at the district level. The results show that Ghana's climate has become progressively drier over the last century and prone to drought conditions. The most climate‐stressed districts are clustered within the three northern regions (Upper West, Upper East, and Northern) and the Western region. The most recent census in Ghana shows that the three northern regions also have the highest prevalence of subsistence agriculture. The findings from this study have implications for targeted interventions such as the Ghanaian government's recent policy initiative aimed at alleviating rural poverty by encouraging youth participation in agriculture along with efforts to intensifying crop production using modern farming techniques.",https://agupubs.onlinelibrary.wiley.com/doi/pdfdirect/10.1002/2017EA000327,
64,"E. Elbasi, Nour Mostafa, Zakwan AlArnaout, A. Zreikat, Elda Cina, G. Varghese, A. Shdefat, A. Topcu, Wiem Abdelbaki, Shinu Mathew, Chamseddine Zaki",Artificial Intelligence Technology in the Agricultural Sector: A Systematic Literature Review,2023,IEEE Access,,https://www.semanticscholar.org/paper/33225405ca098e9de0809027867ed42ab0c5d6fb,,271,2025-03-24 12:23:19,JournalArticle,10.1109/ACCESS.2022.3232485,2169-3536,,11.0,,171.0,202.0,64,32.0,6,11,2,"Due to the increasing global population and the growing demand for food worldwide as well as changes in weather conditions and the availability of water, artificial intelligence (AI) such as expert systems, natural language processing, speech recognition, and machine vision have changed not only the quantity but also the quality of work in the agricultural sector. Researchers and scientists are now moving toward the utilization of new IoT technologies in smart farming to help farmers use AI technology in the development of improved seeds, crop protection, and fertilizers. This will improve farmers’ profitability and the overall economy of the country. AI is emerging in three major categories in agriculture, namely soil and crop monitoring, predictive analytics, and agricultural robotics. In this regard, farmers are increasingly adopting the use of sensors and soil sampling to gather data to be used by farm management systems for further investigations and analyses. This article contributes to the field by surveying AI applications in the agricultural sector. It starts with background information on AI, including a discussion of all AI methods utilized in the agricultural industry, such as machine learning, the IoT, expert systems, image processing, and computer vision. A comprehensive literature review is then provided, addressing how researchers have utilized AI applications effectively in data collection using sensors, smart robots, and monitoring systems for crops and irrigation leakage. It is also shown that while utilizing AI applications, quality, productivity, and sustainability are maintained. Finally, we explore the benefits and challenges of AI applications together with a comparison and discussion of several AI methodologies applied in smart farming, such as machine learning, expert systems, and image processing.",https://ieeexplore.ieee.org/ielx7/6287639/10005208/09999442.pdf,
63,"Bijay K. Pokhrel, P. Krishna, Segarra Eduardo","Factors Affecting the Choice, Intensity, and Allocation of Irrigation Technologies by U.S. Cotton Farmers",2018,Water,,https://www.semanticscholar.org/paper/bda36ad469891f7c24b95c6ff133df14e778ff0a,,276,2025-03-24 12:23:19,Review,10.3390/W10060706,2073-4441,,,,,,63,9.0,21,3,7,"We use the 2013 cotton precision farming survey data to study the adoption of irrigation technologies by cotton farmers in 14 states of the United States. We find that farmers with a higher irrigated yield, and who are from the Southern Plains (Texas and Oklahoma), adopt water-efficient irrigation technologies, such as sub-surface drip and trickle irrigation technologies. There are 10 irrigation technologies that farmers can adopt for cotton production in these 14 cotton-growing states. The intensity of the irrigation technologies, as measured by the number of irrigation technologies adopted in cotton production, is affected by the irrigated cotton yield realized, land holding (total land owned), education, computer use, and the origin of the cotton farmer being from the Southern Plains. We use a multivariate fractional regression model to identify land allocation by the different irrigation technologies used. Our results indicate that significant variables affecting land allocation with different irrigation technologies are the age of the operator, the cover crop, the information sources used, the per acre irrigated yield, the education, and the cotton farmer being from the Southern Plains.",https://www.mdpi.com/2073-4441/10/6/706/pdf?version=1527673905,
63,"A. Chang, A. Page","Trace elements slowly accumulating, depleting in soils",2000,California Agriculture,,https://www.semanticscholar.org/paper/647ce88fcfbdb489b71b25d014b326dc9d187840,,279,2025-03-24 12:23:19,JournalArticle,10.3733/CA.V054N02P49,,,54.0,,49.0,55.0,63,2.52,32,2,25,"Certain trace elements are essential for humans, plants and animals, but become toxic at higher concentrations. For many trace elements, the margin of safety between beneficial and harmful is narrow. Deficiencies of trace elements are common plant nutritional problems in crop production. While most trace elements in soils are beneficial to plant growth, a buildup of trace elements may have a negative effect on whoever eats the plant. Trace elements may also degrade water quality downstream. Some are added to soils from the atmosphere, irrigation water and agricultural inputs including chemicals, biosolids, manures and compost. On cropland, important trace elements may also be depleted from the soil profile through leaching, crop harvest, surface runoff and volatilization. We calculated the levels of trace-element accumulation and depletion on the West Side of the San Joaquin Valley. Although the accumulation of chromium, cadmium, lead, mercury, nickel, copper and zinc on cropland will increase significantly over time, the rate of accumulation is slow and the added trace elements are not likely to interfere with farming in the foreseeable future. At the same time, arsenic, boron, molybdenum and selenium are being depleted from West Side soils. Elements removed in drainage water are now accumulating in evaporation ponds. To ensure desirable levels, water and soil sources of these elements must be monitored, and research into methods for limiting their accumulation and depletion should continue.",https://calag.ucanr.edu/archive/?type=pdf&article=ca.v054n02p49,
60,"Wei Li, M. Awais, W. Ru, W. Shi, M. Ajmal, Saad Uddin, Chenchen Liu",Review of Sensor Network-Based Irrigation Systems Using IoT and Remote Sensing,2020,Advances in Meteorology,,https://www.semanticscholar.org/paper/52d23810486c451ec58d36bd3f8186c47e5b5b59,,293,2025-03-24 12:23:19,Review,10.1155/2020/8396164,1687-9309,,,,,,60,12.0,9,7,5,"The motivation for this review paper came from the developing countries where the economy is mostly dependent on agriculture and climate conditions. Based on current conditions and historical records, profitability in production farming depends on making a right and timely operational decision. Precision farming is a systematic program designed to maximize the productivity of agriculture by carefully tailoring the soil and crop management to meet the specific requirements in each field while preserving environmental quality. This review paper highlights the development of an automated irrigation system with portable wireless sensor networks and decision support methods to remotely measure the environmental parameters in an agriculture field. Radio satellite, mobile phones, sensors, internet-based communication, and microcontroller capture the ecological parameters such as soil moisture, temperature, humidity, and light intensity. The knowledge gained from the sensors is transferred directly to the cloud server by using IoT technology. Users from anywhere in the world can display them through an internet-enabled device. Development of sensor-based application in modern agriculture makes it cost-effective and potentially productive and increases the efficiency through precision agriculture farming. Different limitations have been reported in the previously reviewed publications like the shortage of power in the field that can be solved by using a solar panel that recharges the battery at the same time using electricity. Bluetooth application in the agriculture sector is mainly improved by design system optimization. Problems related to transmission and radio range frequency can be solved by using a power class upgraded antenna.",https://downloads.hindawi.com/journals/amete/2020/8396164.pdf,
59,"G. Adamides, Nikos Kalatzis, A. Stylianou, N. Marianos, F. Chatzipapadopoulos, Marianthi Giannakopoulou, G. Papadavid, V. Vassiliou, D. Neocleous",Smart Farming Techniques for Climate Change Adaptation in Cyprus,2020,Atmosphere,,https://www.semanticscholar.org/paper/ed92f20d73babdddb5e282db2ac8b93dc71946c7,,295,2025-03-24 12:23:19,JournalArticle,10.3390/atmos11060557,2073-4433,,,,,,59,11.8,7,9,5,"Smart farming based on Internet of Things (IoT) technologies enables crop farmers to collect real-time data related to irrigation and plant protection processes, aiming to increase production volume, improve product quality, and predict diseases, while optimizing resources and farming processes. IoT devices can collect vast amounts of environmental, soil, and crop performance data, thus building time series data that can be analyzed to forecast and compute recommendations and deliver critical information to farmers in real time. In this sense, the added-value from the farmers’ perspective is that such smart farming techniques have the potential to deliver a more sustainable agricultural production, based on a more precise and resource-efficient approach in the complex and versatile agricultural environment. The aim of this study is to investigate possible advantages of applying the Smart Farming as a Service (SFaaS) paradigm, aiming to support small-scale farmers, by taking over the technological investment burden and offering next generation farming advice through the combined utilization of heterogeneous information sources. The overall results of the pilot application demonstrate a potential reduction of up to 22% on total irrigation needs and important optimization opportunities on pesticides use efficiency. The current work offers opportunities for innovation targeting and climate change adaptation options (new agricultural technologies), and could help farmers to reduce their ecological footprint.",https://www.mdpi.com/2073-4433/11/6/557/pdf?version=1591701210,
59,"Belay Manjur Gebru, S. Wang, S. Kim, Woo-kyun Lee","Socio-Ecological Niche and Factors Affecting Agroforestry Practice Adoption in Different Agroecologies of Southern Tigray, Ethiopia",2019,Sustainability,,https://www.semanticscholar.org/paper/230118c299d0a174fa7e58294f2b30cacc7ede16,,296,2025-03-24 12:23:19,Review,10.3390/SU11133729,2071-1050,,,,,,59,9.83,15,4,6,"This study was carried out in the southern zone of Tigray to identify and characterize traditional common agroforestry practices and understand the existing knowledge of farm households on the management of trees under different agroforestry in different agroecologies. We conducted reconnaissance and diagnostic surveys by systematically and randomly selecting 147 farming households in the three agroecologies of the study area. A logit regression model was employed to determine how these factors influence farmers’ adoption decision. The findings indicate that a majority of the households (46.3%) were engaged in homestead agroforestry practices (AFP), followed by live fence (25.9%) and farmland or parkland (15%) agroforestry practices. The study identified Carica papaya, Malus domestic, Persea americana, Mangifera indica, Ziziphus spina-christi, and Balanites aegyptiaca as the most dominant fruit tree species found in the home garden agroforestry. In total, 68% of the households had some of these fruit trees around their home gardens. We also established the three most dominant agricultural production systems as: i) Agricultural production system, composed of fruit tree + cereal crops + Ziziphus spina-christi + Balanites aegyptiaca and/or acacia species; ii) agricultural production system, consisting of cash crops, like Coffee arabica and Catha edulies + fruit trees + Cordia africana + Balanites aegyptiaca and/or acacia species; and iii) agricultural production, composed of fruit trees + vegetables within a boundary of Sesbania sesban and other acacia species in the modern irrigated land. Furthermore, 90.16% of the households in the highlands reported a shortage of farmland for planting trees as the main constraint. About 34.44% farmers reported using leaves of Cordia africana, Balanites aegyptiaca, pods of acacia species, and crop residue as the main source of animal fodder. In total, 86.4% of the households also recognized the importance of multipurpose trees for soil fertility enhancement, control of runoff, microclimate amelioration, environmental protection, and dry season animal fodder. According to the logit model analysis, sex, family size, educational level, and landholding significantly (p < 0.05) influence the household’s role in the adoption of agroforestry practices. Based on these findings, farmers used different adaptation strategies, such as planting of multi-purpose trees (34.7%), conservation tillage to minimize both erosion and runoff potentials as soil conservation strategies (27.2%), varying planting dates, use of drought tolerant crop varieties (16.3%), and others based on farmers’ indigenous knowledge passed down from generation to generation. We conclude that agroforestry practices are important components of farming systems in Tigray, resulting in diversified products and ecological benefits that improve socio-ecological resilience. Therefore, we recommend that agroforestry practices are mainstreamed into development plans, especially in agriculture.",https://www.mdpi.com/2071-1050/11/13/3729/pdf?version=1562591140,
58,"Nikolaos Peladarinos, D. Piromalis, Vasileios Cheimaras, Efthymios Tserepas, R. Munteanu, P. Papageorgas",Enhancing Smart Agriculture by Implementing Digital Twins: A Comprehensive Review,2023,"Sensors (Basel, Switzerland)",,https://www.semanticscholar.org/paper/d7fe1cf1d03c4b6f7f9eaa4fcf7730048ba6e772,,297,2025-03-24 12:23:19,Review,10.3390/s23167128,1424-8220,,23.0,,,,58,29.0,10,6,2,"Digital Twins serve as virtual counterparts, replicating the characteristics and functionalities of tangible objects, processes, or systems within the digital space, leveraging their capability to simulate and forecast real-world behavior. They have found valuable applications in smart farming, facilitating a comprehensive virtual replica of a farm that encompasses vital aspects such as crop cultivation, soil composition, and prevailing weather conditions. By amalgamating data from diverse sources, including soil, plants condition, environmental sensor networks, meteorological predictions, and high-resolution UAV and Satellite imagery, farmers gain access to dynamic and up-to-date visualization of their agricultural domains empowering them to make well-informed and timely choices concerning critical aspects like efficient irrigation plans, optimal fertilization methods, and effective pest management strategies, enhancing overall farm productivity and sustainability. This research paper aims to present a comprehensive overview of the contemporary state of research on digital twins in smart farming, including crop modelling, precision agriculture, and associated technologies, while exploring their potential applications and their impact on agricultural practices, addressing the challenges and limitations such as data privacy concerns, the need for high-quality data for accurate simulations and predictions, and the complexity of integrating multiple data sources. Lastly, the paper explores the prospects of digital twins in agriculture, highlighting potential avenues for future research and advancement in this domain.",https://www.mdpi.com/1424-8220/23/16/7128/pdf?version=1691763023,
58,S. Adhikari,Drought Impact and Adaptation Strategies in the Mid-Hill Farming System of Western Nepal,2018,Environments,,https://www.semanticscholar.org/paper/18fc60ce50139af4a9316c9cbed99b7260399d7e,,300,2025-03-24 12:23:19,Review,10.3390/ENVIRONMENTS5090101,0711-6780,,,,,,58,8.29,58,1,7,"Climate-induced drought hazard has been emerging as one of the major challenges in the mid-hill farming system and rural livelihood in Nepal. Drought stress, in combination with century-long socio-political issues such as unequal social structure, gender discrimination, and marginalization of poor and disadvantaged groups have made smallholders more vulnerable in society. Climate changes are exacerbating issues within an already vulnerable society. Therefore, a review study on the impact of drought on the rain-fed hill farming system, and the potential adaptation measures, was carried out in the mid-hill region of western Nepal. Both agricultural impacts such as depletion of traditional varieties of crops, crop-specific diseases, low production, lack of water for irrigation; and non-agricultural impacts such as changing rural livelihood patterns, and social conflict due to agriculture and water issues were identified as major impacts. Some of the agricultural adaptation measures viz. the promotion of climate smart agriculture practices, crop diversification, and agroforestry practices seem to have been more effective in the region. At the same time, small-scale structural water harvesting measures, for instance, rainwater harvesting, conservation ponds, and irrigation channels, drip water irrigation, and an early warning system for drought events could also be an advantage in this context. Nonetheless, there are several adaptation barriers including ecological and physical constraints, human and information resource-shortages, and social barriers to adaptation. Therefore, local site-specific adaptation measures should be developed, and implemented, to increase the adaptive capacity of smallholders, and enhance the farming system in the face of the climate-induced drought scenario.",https://www.mdpi.com/2076-3298/5/9/101/pdf?version=1535959733,
58,"Ogunniyi Adebayo, O. Bolarin, A. Oyewale, O. Kehinde","Impact of irrigation technology use on crop yield, crop income and household food security in Nigeria: A treatment effect approach",2018,,,https://www.semanticscholar.org/paper/13fecc29c26983f57c7b9db23fbdd2cea3e1aaca,,301,2025-03-24 12:23:19,Review,10.3934/AGRFOOD.2018.2.154,,,3.0,,154.0,171.0,58,8.29,15,4,7,"Using household survey data from a sample of about 2305 households selected from eighteen states in Nigeria, this paper analyses the impact of irrigation technology usage on crop yield, crop income and household food security in Nigeria among smallholder farmers. The logistic regression estimate revealed that years of education, household size, rainfall information, access to credit, regional dummies are the main drivers of usage decision. The results of the linear regression with endogenous treatment effects showed that irrigation technology use is positively related to crop yield, crop income and household food security. In consistence, the impact analysis using propensity score matching (PSM) also showed a significant and positive effect of irrigation technology use on crop yield, crop income and household food security. We suggest to policy makers, implementers, and any funding agencies with similar interest to further capitalize and scale up the irrigation technology facilities, especially for the poor households, and create more awareness to improve the livelihood of rural households. However, despite the positive impact of irrigation technology use, we contend that other sustainable irrigation sources, such as rainwater harvesting should be used due to possible environmental impact in the excessive use of irrigation technology. Moreover, rained agriculture can be improved with other farming techniques such as agroforestry and soil and water conservation practices.",https://doi.org/10.3934/agrfood.2018.2.154,
54,"M. Rondhi, Ahmad Fatikhul Khasan, Y. Mori, T. Kondo",Assessing the Role of the Perceived Impact of Climate Change on National Adaptation Policy: The Case of Rice Farming in Indonesia,2019,Land,,https://www.semanticscholar.org/paper/cb65e6b865e45125e8648496e18ef68e331a7d54,,320,2025-03-24 12:23:19,Review,10.3390/LAND8050081,2073-445X,,,,,,54,9.0,14,4,6,"Climate change (CC) is one of the primary threats to the agricultural sector in developing countries. Several empirical studies have shown that the implementation of adaptation practices can reduce the adverse effects of CC. The likelihood of farmers performing adaptation practices is mostly influenced by the degree of CC impact that they perceive. Thus, we identified the characteristics of farmers that affect the degree of the CC impact that they perceive. We used data from the Indonesian Rice Farm Household survey consisting of 87,330 farmers. An ordered probit regression model was used to estimate the effect of each variable on the degree of the perceived impact of CC. The results of this study confirm those of previous empirical studies. Several variables that have been identified as having a positive effect on farmer adaptation practices, such as farmer education, land tenure, irrigation infrastructure, cropping system, chemical fertilizer application, access to extension services, and participation in farmer groups, negatively affect the degree of the perceived impact of CC. However, a different result was found in the estimation of the gender variable. We found that female farmers have a higher CC resilience and ability to withstand climatic shocks and risks than male farmers. Female farmers have a more positive perception of future farming conditions than male farmers. We recommend the implementation of a national adaptation policy that use and expand the channel of agricultural extension services to deliver the planned adaptation policy, and prioritizes farmers with insecure land tenure. Additionally, we encourage the increasing of female involvement in the CC adaptation practices and decision-making processes.",https://doi.org/10.3390/land8050081,
54,"S. Serna-Saldívar, C. Chuck‐Hernández, E. Pérez‐Carrillo, E. Heredia‐Olea",Sorghum as a Multifunctional Crop for the Production of Fuel Ethanol: Current Status and Future Trends,2012,,,https://www.semanticscholar.org/paper/0b0c835c090f5bdd23805b1b683bd1264252015e,,326,2025-03-24 12:23:19,,10.5772/20489,,,,,,,54,4.15,14,4,13,"Nowadays, there is a growing interest for alternative energy sources because of the reduction of fossil fuel production. Ethanol used as automotive fuel has increased at least six times in the current century. According to the Renewable Fuels Association, in 2010 the USA bio-refineries generated 13 billion gallons of fuel ethanol and the year before worldwide production reached 19 billion. This noteworthy increment is in its majority based on maize and sugar cane as raw materials (Berg, 2004; Renewable Fuels Association, 2010). The use of these feedstocks has triggered concerns related to food security especially today when the world population has reached 7 billion people. The relatively sudden rise in food prices during 2008, 2010 and 2011 has been attributed mainly to the use of maize for bioethanol even when other factors like droughts or changes in global consumption patterns have also played a major role (World Food Program, 2008). Food price projections indicate that this situation will worsen, breaking the downward trend registered in food prices in the last thirty years (The Economist, 2007). Even if there was not a food-fuel controversy especially due to the current conversion of millions of tons of maize for bioethanol, the use of only this crop cannot support the ambitious objectives of renewable fuel legislation in countries like the United States of America, where a target of 36 billion gallons of liquid biofuels have been established for 2022. In order to meet this requirement all the 333 million tons of maize yearly produced by USA should be channelled to biorefineries. This production represents 2 and 16 times the maize harvested in countries like China and Mexico respectively, which in turn are two of the five top world producers. Environmental factors have been also pushing for the quest of new crops dedicated exclusively for liquid automotive fuel in order to reduce the use of prime farming land, irrigation water and other resources. A dedicated energy crop ideally must meet several requirements such as: high biomass yield and growth rate, perennial, with reduced input necessities, fully adapted to the geographic regions where will be planted, easy to manipulate via genetic improvement, non-invasive, tolerant to stress and with a good carbon sequestration rate among others (Jessup, 2009). At the present time, energy crops are",https://www.intechopen.com/citation-pdf-url/27350,
53,"Yadollahpour Ali, Rashidi Samaneh, and Fatemeh Kavakebian",Applications of Magnetic Water Technology in Farming and Agriculture Development: A Review of Recent Advances,2014,Current World Environment,,https://www.semanticscholar.org/paper/10694b76924df64f3857b159a62500187e8f5d21,,335,2025-03-24 12:23:19,Review,10.12944/CWE.9.3.18,,,9.0,,695.0,703.0,53,4.82,18,3,11,"Magnetic water treatment (MWT) techniques have shown promising potentials in different areas specially agriculture. Safety, compatibility and simplicity, environmentally friendliness, low operating cost and not proven harmful effects are the main advantages of electromagnetic field (EMF) over conventional methods for water treatment. Magnetized or magnetic water (MW) possesses unique physical and chemical characteristics making it a multi-purpose compound with potential benefits in medical treatment, industrial as well as environmental applications. The unique physical and electrochemical characteristics of MW have attracted research interests to develop different devices and techniques in agricultural and environmental applications. Improvements of irrigation water quality and quantity, crop yields and quality, soil improvement and water saving are some of the reported benefits of MWT in agriculture. In addition, magnetic field treatments have shown beneficial effects on the germination of seeds, plant growth and development, the ripening and yield of field crops. The main challenge in applications of MW in agriculture is efficient integrating of irrigation components, designing suitable pumps compatible with technical and field requirements of magnetic MWT systems. The present study reviews the applications of MW in agricultures. The practical challenges in using MW as well as future perspective are discussed.",http://www.cwejournal.org/pdf/vol9no3/vol9_no3_695-703.pdf,
51,"S. Minoli, C. Müller, J. Elliott, A. Ruane, J. Jägermeyr, F. Zabel, Marie Dury, C. Folberth, L. François, T. Hank, Ingrid Jacquemin, Wenfeng Liu, S. Olin, T. Pugh",Global Response Patterns of Major Rainfed Crops to Adaptation by Maintaining Current Growing Periods and Irrigation,2019,Earth's Future,,https://www.semanticscholar.org/paper/a545462bd6885a98baa153ee282a00c572d249c8,,338,2025-03-24 12:23:19,JournalArticle,10.1029/2018EF001130,2328-4277,,7.0,,1464.0,1480.0,51,8.5,5,14,6,"Increasing temperature trends are expected to impact yields of major field crops by affecting various plant processes, such as phenology, growth, and evapotranspiration. However, future projections typically do not consider the effects of agronomic adaptation in farming practices. We use an ensemble of seven Global Gridded Crop Models to quantify the impacts and adaptation potential of field crops under increasing temperature up to 6 K, accounting for model uncertainty. We find that without adaptation, the dominant effect of temperature increase is to shorten the growing period and to reduce grain yields and production. We then test the potential of two agronomic measures to combat warming‐induced yield reduction: (i) use of cultivars with adjusted phenology to regain the reference growing period duration and (ii) conversion of rainfed systems to irrigated ones in order to alleviate the negative temperature effects that are mediated by crop evapotranspiration. We find that cultivar adaptation can fully compensate global production losses up to 2 K of temperature increase, with larger potentials in continental and temperate regions. Irrigation could also compensate production losses, but its potential is highest in arid regions, where irrigation expansion would be constrained by water scarcity. Moreover, we discuss that irrigation is not a true adaptation measure but rather an intensification strategy, as it equally increases production under any temperature level. In the tropics, even when introducing both adapted cultivars and irrigation, crop production declines already at moderate warming, making adaptation particularly challenging in these areas.",https://agupubs.onlinelibrary.wiley.com/doi/pdfdirect/10.1029/2018EF001130,
51,A. S. Qureshi,Challenges and Prospects of Using Treated Wastewater to Manage Water Scarcity Crises in the Gulf Cooperation Council (GCC) Countries,2020,Water,,https://www.semanticscholar.org/paper/7e1a59da7d75b61495ea4b1efdeec8e41c03f0f6,,340,2025-03-24 12:23:19,JournalArticle,10.3390/w12071971,2073-4441,,,,,,51,10.2,51,1,5,"The Gulf Cooperation Council (GCC) countries are located in the driest part of the world with an annual per capita water availability of 500 m3 compared to the world average of 6000 m3. Agricultural water demand, which is more than 80% of the total water consumption, is primarily met through the massive exploitation of groundwater. The enormous imbalance between groundwater discharge (27.8 billion m3) and recharge (5.3 billion m3) is causing the excessive lowering of groundwater levels. Therefore, GCC countries are investing heavily in the production of nonconventional water resources such as desalination of seawater and treated wastewater. Currently, 439 desalination plants are annually producing 5.75 billion m3 of desalinated water in the GCC countries. The annual wastewater collection is about 4.0 billion m3, of which 73% is treated with the help of 300 wastewater treatment plants. Despite extreme water poverty, only 39% of the treated wastewater is reused, and the remaining is discharged into the sea. The treated wastewater (TWW) is used for the landscape, forestry, and construction industries. However, its reuse to irrigate food and forage crops is restricted due to health, social, religious, and environmental concerns. Substantial research evidence exists that treated wastewater can safely be used to grow food and forage crops under the agroclimatic conditions of the GCC countries by adopting appropriate management measures. Therefore, GCC countries should work on increasing the use of TWW in the agriculture sector. Increased use of TWW in agriculture can significantly reduce the pressure on freshwater resources. For this purpose, a comprehensive awareness campaign needs to be initiated to address the social and religious concerns of farming communities and consumers. Several internal and external risks can jeopardize the sustainable use of treated wastewater in the GCC countries. These include climate change, increasing costs, technological and market-driven changes, and regional security issues. Therefore, effective response mechanisms should be developed to mitigate future risks and threats. For this purpose, an integrated approach involving all concerned local and regional stakeholders needs to be adopted.",https://www.mdpi.com/2073-4441/12/7/1971/pdf?version=1594977604,
